Character Name,Character Notes,Character Set,Player or Boss,Class Name,Class Notes 1,Class Notes 2,FE6 Hex Address,FE7 Hex Address,FE8 Hex Address,Palette Hex
Heintz,,FE7: The Blazing Blade,Boss,Shaman,Male,,1C,24,2D,5553FF7FFF6B1F4B2E19DF1FBF1E31057F321D090D003275AE642B540534A514
Heintz,,FE7: The Blazing Blade,Boss,Druid,Male,,1E,26,2F,007EFF7FFF6B1F4B2E19FF1B9E1A52095F221C000F043275AE642B540534A514
Heintz,,FE7: The Blazing Blade,Boss,Summoner,Male,,,,31,007EFF7FFF6B1F4B2E19FF1B9E1A533E8D295F221C000F043275AE642B54A514
Beyard,,FE7: The Blazing Blade,Boss,Mercenary,,FE6 ver.,2,,,5553FF7F4A2D514A4E5A9877BE1BD716F36EF75EFF6B9E4B4F199C42B119A514
Beyard,,FE7: The Blazing Blade,Boss,Mercenary,Male,FE7/8 ver.,,0A,0F,5553FF7F4E19514A0C529877BE1BD716F36EF75EDF5FD621B1191F4B4A2DA514
Beyard,,FE7: The Blazing Blade,Boss,Hero,Male,,4,0C,11,007EFF7FFF6B1F4B2E1DBE1BD716B1199877F36E4E5AF75E514A4A2D372EA514
Beyard,,FE7: The Blazing Blade,Boss,Ranger,Male,,,,1D,5553FF7FFF4BBD2EF41DD014BE1BD716F75E514A4A2DA5181D4738214E1DA514
Yogi,,FE7: The Blazing Blade,Boss,Knight,Male,,0C,14,9,5553C020224E4035E86625565B73E51735579E6B7F43D3297B36FF7FFE7BA514
Yogi,,FE7: The Blazing Blade,Boss,General,Male,,0E,16,0B,007EFF7FBE6B184FED452935D135A51459676E5AAA41CC7FE866224E4035A514
Yogi,,FE7: The Blazing Blade,Boss,GreatKnight,Male,,,,35,007EDE7BBE6B184FD1359752F23D4D29A8145A7FB57ECD59E866224E4035A514
Eagler,,FE7: The Blazing Blade,Boss,Cavalier,Male,,20,28,5,007EFF7FFF5B707EF4318669EF3EEA29B562EF4D4A3DE72C1D4736324E1DA514
Eagler,,FE7: The Blazing Blade,Boss,Paladin,Male,,22,2A,7,5553FF7FFF6FBE3AD131DF27707E8669B562EF4D4A3DE72CFB7FF2662C4EA514
Eagler,,FE7: The Blazing Blade,Boss,GreatKnight,Male,,,,35,007EDE7B7A7FF66EAC45D45E2F4A8A35E5205A7FB57ECD59B562EF4D4A3DA514
Lundgren,,FE7: The Blazing Blade,Boss,Knight,Male,,0C,14,9,55530D301758B3157C6DDA3AFC6EE5173557BD5F7F43D3297B36FF7FFE7BA514
Lundgren,,FE7: The Blazing Blade,Boss,General,Male,,0E,16,0B,5553FF7FBD5FDA3A1109AC08B315A90059676E5AAA41FC6E7C6D17580D30A514
Lundgren,,FE7: The Blazing Blade,Boss,GreatKnight,Male,,,,35,007EDE7BBD5FDA3AB3159752F23D4D29A8145A7FB57ECD597C6D17580D30A514
Groznyi,,FE7: The Blazing Blade,Boss,Brigand,,,31,39,41,5553FF7FFF6B1D475A32D621772A7105B97B14736F5E2E19B52A10162901A514
Groznyi,,FE7: The Blazing Blade,Boss,Warrior,,,0B,13,40,007EFF7FFF6BFF465A32D6212E197A6B987FD1660C521046B52A10162901A514
Groznyi,,FE7: The Blazing Blade,Boss,Berserker,,,33,3B,43,007EFF7FFF6B1D47392EB51D2E19F65A9877F36E2D56FF07B52A10162901A514
Wire,,FE7: The Blazing Blade,Boss,Knight,Male,,0C,14,9,55531004130014155A08F731FF42E51735579E6B7F43D3297B36FF7FFE7BA514
Wire,,FE7: The Blazing Blade,Boss,General,Male,,0E,16,0B,007EFF7FBE6B184FED452935D135A51459676E5AAA41FF42BD255A081300A514
Wire,,FE7: The Blazing Blade,Boss,GreatKnight,Male,,,,35,007EDE7BBE6B184FD1359752F23D4D29A8145A7FB57ECD59BD255A081300A514
Zagan,,FE7: The Blazing Blade,Boss,Fighter,,,0A,12,3F,5553FF7FFF6B1D475A32D6213C071802B97B14736F5E2E195946972DB014A514
Zagan,,FE7: The Blazing Blade,Boss,Hero,Male,,4,0C,11,007EFF7FFF6B1F4B2E1D3C07180270019877F36E4E5A5946972DB014372EA514
Zagan,,FE7: The Blazing Blade,Boss,Warrior,,,0B,13,40,007EFF7FFF6BFF465A32D6212E197A6B987FD1660C5210465946972DB014A514
Boies,,FE7: The Blazing Blade,Boss,Knight,Male,,0C,14,9,5553A71C8E392B2D965AF1455B73E51735579E6B7F43D3297B36FF7FFE7BA514
Boies,,FE7: The Blazing Blade,Boss,General,Male,,0E,16,0B,007EFF7FBE6B184FED452935D135A51459676E5AAA415B73965AF1452B2DA514
Boies,,FE7: The Blazing Blade,Boss,GreatKnight,Male,,,,35,007EDE7BBE6B184FD1359752F23D4D29A8145A7FB57ECD59965AF1452B2DA514
Puzon,,FE7: The Blazing Blade,Boss,Mercenary,,FE6 ver.,2,,,5553FF7F852D48424E5A9877BA09F400F36E0B5BFF6B9E4B4F199C42AD00A514
Puzon,,FE7: The Blazing Blade,Boss,Mercenary,Male,FE7/8 ver.,,0A,0F,5553FF7F4E1948420C529877BA09F400F36E0B5BDF5FD621AD001F4B852DA514
Puzon,,FE7: The Blazing Blade,Boss,Hero,Male,,4,0C,11,007EFF7FFF6B1F4B2E1DBA09F400AD009877F36E4E5A0B5B4842852D372EA514
Puzon,,FE7: The Blazing Blade,Boss,Ranger,Male,,,,1D,5553FF7FFF4BBD2EF41D852DBA09F4007E2AD71D2F15A8081D4748424E1DA514
ErikFE7,,FE7: The Blazing Blade,Boss,Cavalier,Male,,20,28,5,5553FF7FFF5B737FF431AA79F53E0E16DF413B24161C0A041D4736324E1DA514
ErikFE7,,FE7: The Blazing Blade,Boss,Paladin,Male,,22,2A,7,007EFF7FFF6FBD2ED131FF27EE7E866DDF413B24161C0A04BD7FD5660E4EA514
ErikFE7,,FE7: The Blazing Blade,Boss,GreatKnight,Male,,,,35,007EDE7BDC6B585B0E32945EEF494A35A5205A7FB57ECD59DF413B24161CA514
Sealen,,FE7: The Blazing Blade,Boss,Nomad,Male,,26,2E,,5553FF7FDF57DD3AFC15530D0E2A671D1F43DF1D19001004193F5232EE08A514
Sealen,,FE7: The Blazing Blade,Boss,NomadTrooper,Male,,28,30,,007EFF7FFC151947ED49530D0E2A671D1F43BD1D170010047C4F953A2735A514
Sealen,,FE7: The Blazing Blade,Boss,Hunter,,Custom,9E,9E,9E,5553FF7FFF6BB0421F3BFC150C320E2A182A530D671D2E2968218711EE08A514
Sealen,,FE7: The Blazing Blade,Boss,Archer,Male,,10,18,19,007EFF7FFF6B1F4BEE08B2360E2A671DFC157511777FB0420C326821C410A514
Sealen,,FE7: The Blazing Blade,Boss,Sniper,Male,,12,1A,1B,007EFF7FFF6B1F4B2E19B2360E2A671DFC157511EE08B0420C326821C410A514
Sealen,,FE7: The Blazing Blade,Boss,Ranger,Male,,,,1D,5553FF7FFF4BBD2EF41D530D0E2A671D1F43BD1D170010041D47FC154E1DA514
Bauker,,FE7: The Blazing Blade,Boss,Knight,Male,,0C,14,9,5553C6000F126909D52A4F1E5B73E51735579E6B7F43D3297B36FF7FFE7BA514
Bauker,,FE7: The Blazing Blade,Boss,General,Male,,0E,16,0B,007EFF7FBE6B184FED452935D135A51459676E5AAA41BC37D52A0F126909A514
Bauker,,FE7: The Blazing Blade,Boss,GreatKnight,Male,,,,35,007EDE7BBE6B184FD1359752F23D4D29A8145A7FB57ECD59D52A0F126909A514
Bernard,,FE7: The Blazing Blade,Boss,Knight,Male,,0C,14,9,007E6F00B600B3155D01DA3ABD1EE5173557BD5F7F43D3297B36FF7FFE7BA514
Bernard,,FE7: The Blazing Blade,Boss,General,Male,,0E,16,0B,5553FF7FBD5FDA3A1109AC08B315A90059676E5AAA41BF4BBD1E5D01B600A514
Bernard,,FE7: The Blazing Blade,Boss,GreatKnight,Male,,,,35,007EDE7BBD5FDA3AB3159752F23D4D29A8145A7FB57ECD59BD1E5D01B600A514
Damian,,FE7: The Blazing Blade,Boss,Cavalier,Male,,20,28,5,007EFF7FFF5BFF25F4313904D8489030FD74575453442E341D4736324E1DA514
Damian,,FE7: The Blazing Blade,Boss,Paladin,Male,,22,2A,7,5553FF7FFF6FBD2ED131FF271900520CFD74575412308E34BD7FD5660E4EA514
Damian,,FE7: The Blazing Blade,Boss,GreatKnight,Male,,,,35,007EDE7B7F6FFB5EB135975AF2454D31A81C5A7FB57ECD59FD7457545344A514
Zoldam,,FE7: The Blazing Blade,Boss,Shaman,Male,,1C,24,2D,5553FF7FFF6B1F4B2E19DF1FBF1E31059C77B45E6B41B41A2F0EAB01A400A514
Zoldam,,FE7: The Blazing Blade,Boss,Druid,Male,,1E,26,2F,007EFF7FFF6B1F4B2E19FF1B9E1A52099C77B45E6B41B41A2F0EAB01A400A514
Zoldam,,FE7: The Blazing Blade,Boss,Summoner,Male,,,,31,007EFF7FFF6B1F4B2E19FF1B9E1A9A2511199C77B45E6B41B41A2F0EAB01A514
Uhai,,FE7: The Blazing Blade,Boss,Nomad,Male,,26,2E,,007EFF7FDF57DD3A8C664661B5250E191F43DF1D19001004193F5232A330A514
Uhai,,FE7: The Blazing Blade,Boss,NomadTrooper,Male,,28,30,,5553FF7F8C66DD3AD5114661102BC91D1F43BD1D17001004BE37971E0E15A514
Uhai,,FE7: The Blazing Blade,Boss,Archer,Male,,10,18,19,007EFF7FFF6B1F4B0C003C32B5250E19BD1D1700777F707F8C66A845E424A514
Uhai,,FE7: The Blazing Blade,Boss,Sniper,Male,,12,1A,1B,007EFF7FFF6B1F4B2E193C32B5250E19BD1D17000C00707F8C66A845E424A514
Uhai,,FE7: The Blazing Blade,Boss,Ranger,Male,,,,1D,5553FF7FFF4BBD2EF41D4661B5250E191F43BD1D170010041D478C664E1DA514
Aion,,FE7: The Blazing Blade,Boss,Mage,Male,FE6 ver.,18,,,5553FF7FFF6B1F4B2E1938366B2EC4119977F572CE59DC6ADB49F5288B18A514
Aion,,FE7: The Blazing Blade,Boss,Mage,Male,FE7/8 ver.,,20,25,007EFF7FFF6B1F4B2E1972566B2EC4119977F572CE599C77DB49F5288B18A514
Aion,,FE7: The Blazing Blade,Boss,Sage,Male,,1A,22,27,134BFF7FFF6B1F4B2E1953376B2EC4119977F572CE59DC6ADB49F5288B18A514
Aion,,FE7: The Blazing Blade,Boss,MageKnight,Male,,,,29,007EFF7FDF57DD3A162E4E1D6B2EC411F572CE59DB49F528DB49F5288B18A514
Kishuna,,FE7: The Blazing Blade,Boss,MagicSeal2,,Custom,AC,AC,AC,5553FF7FFF6B98771F4BFF4ACB7FF36E6B7E2D569125E7601A141400A5140D00
Kishuna,,FE7: The Blazing Blade,Boss,Shaman,Male,,1C,24,2D,007EFF7FFB6359276E2DCB7F6B7E31059877B25ACC3D1A14140C0D080704A514
Kishuna,,FE7: The Blazing Blade,Boss,Druid,Male,,1E,26,2F,007EFF7FFF6B1F4B8430CB7F6B7EE7609877B25ACC3D1A14140C0D080704A514
Kishuna,,FE7: The Blazing Blade,Boss,Summoner,Male,,,,31,007EFF7FFB6359276E2D9877B25AFB635927CB7F6B7EE7601A14140C0D08A520
Teodor,,FE7: The Blazing Blade,Boss,Shaman,Male,,1C,24,2D,007EFF7FFF6B1F4B2E195F221C0031055F3B7D1E0D0D0F626A45273D8320A514
Teodor,,FE7: The Blazing Blade,Boss,Druid,Male,,1E,26,2F,5553FF7FFF6B1F4B2E195F221C000F045F3B7D1E0D0D0F626A45273D8320A514
Teodor,,FE7: The Blazing Blade,Boss,Summoner,Male,,,,31,007EFF7FFF6B1F4B2E195F291C000D266819BF635F3B7D1E0F626A45273DA514
Darin,,FE7: The Blazing Blade,Boss,Knight,Male,,0C,14,9,007EF1019602B3151B03DA3ABF37E5173557BD5F7F43D3297B36FF7FFE7BA514
Darin,,FE7: The Blazing Blade,Boss,General,Male,,0E,16,0B,5553FF7FBD5FDA3A1109AC08B315A90059676E5AAA41DF6BBF371B03F101A514
Darin,,FE7: The Blazing Blade,Boss,GreatKnight,Male,,,,35,007EDE7BBD5FDA3AB3159752F23D4D29A8145A7FB57ECD59BF371B03F101A514
Cameron,,FE7: The Blazing Blade,Boss,Cavalier,Male,,20,28,5,007EFF7FFF5BFF25F431390494210D157C4A9C2D3521CE141D4736324E1DA514
Cameron,,FE7: The Blazing Blade,Boss,Paladin,Male,,22,2A,7,5553FF7FFF6FBD2ED131FF271900520C7C4A9C2D3521CE14BD7FD5660E4EA514
Cameron,,FE7: The Blazing Blade,Boss,GreatKnight,Male,,,,35,007EDE7B7F6FFB5EB1359752F23D4D29A8145A7FB57ECD597C4A9C2D3521A514
Oleg,,FE7: The Blazing Blade,Boss,Fighter,,,0A,12,3F,007EFF7FFF6B1D475A32D6217A15110DB97B14736F5E701DD46FEF52EA39A514
Oleg,,FE7: The Blazing Blade,Boss,Hero,Male,,4,0C,11,007EFF7FFF6B1F4B2E1D7A153411CD0C9877F36E4E5AD46FEF52EA39372EA514
Oleg,,FE7: The Blazing Blade,Boss,Warrior,,,0B,13,40,5553FF7FFF6BFF465A32D6212E19755F987FD1660C526E4A7E0856046F08A514
Eubans,,FE7: The Blazing Blade,Boss,Cavalier,Male,,20,28,5,007EFF7FFF5BFF25F4313904F366ED455863F24A4B36261D1D4736324E1DA514
Eubans,,FE7: The Blazing Blade,Boss,Paladin,Male,,22,2A,7,5553FF7FFF6FBD2ED131FF27192112215863F24A4B368939BD7FD5660E4EA514
Eubans,,FE7: The Blazing Blade,Boss,GreatKnight,Male,,,,35,007EDE7B7F6FFB5EB135D45E2F4A8A35E5205A7FB57ECD595863F24A4B36A514
Paul,,FE7: The Blazing Blade,Boss,Fighter,,,0A,12,3F,007EFF7FFF6B1D475A32D621715EAB3DB97B14736F5E701DCE7D6B6DE748A514
Paul,,FE7: The Blazing Blade,Boss,Hero,Male,,4,0C,11,007EFF7FFF6B1F4B2E1D715EED4949319877F36E4E5ACE7D6B6DE748372EA514
Paul,,FE7: The Blazing Blade,Boss,Warrior,,,0B,13,40,5553FF7FFF6BFF465A32D6212E19347F987FD1660C52897D7B0855044A04A514
Jasmine,,FE7: The Blazing Blade,Boss,Fighter,,,0A,12,3F,007EFF7FFF6B1D475A32D621F9495131B97B14736F5E701DDF397B2DF21CA514
Jasmine,,FE7: The Blazing Blade,Boss,Hero,Male,,4,0C,11,007EFF7FFF6B1F4B2E1DF94993390D259877F36E4E5ADF397B2DF21C372EA514
Jasmine,,FE7: The Blazing Blade,Boss,Warrior,,,0B,13,40,5553FF7FFF6BFF465A32D6212E199F72987FD1660C5236497B0855044A04A514
Lloyd,,FE7: The Blazing Blade,Boss,Myrmidon,Male,,6,0E,13,007EFF7FFF6B1F4B2E19BE1BD716D21DBD7717630F46B1720D5626412128A514
Lloyd,,FE7: The Blazing Blade,Boss,Assassin,Male,,,3E,17,007EFF7F9D5FFB462641B172BE1BD716BD7717630D560D567A32B325ED14A514
Lloyd,,FE7: The Blazing Blade,Boss,Swordmaster,Male,,8,,15,007EFF7FDF57BC369125BE1BD716D21DBD7717630F46B1720D56264121280000
Lloyd,,FE7: The Blazing Blade,Boss,Swordmaster,Male,Unique Anim.,,10,,5553FF7FDF577A32B325BE1BD716D21DBD7717630F46ED140D56264121280000
Linus,,FE7: The Blazing Blade,Boss,Mercenary,,FE6 ver.,2,,,5553FF7FAE1C55352E52BD77BF4BBF06366F1C56FF6B9E4B4F199C427501A514
Linus,,FE7: The Blazing Blade,Boss,Mercenary,Male,FE7/8 ver.,,0A,0F,007EFF7F4E1955352E52BD77BF4BBF06366F1C56DF5FD62175011F4BAE1CA514
Linus,,FE7: The Blazing Blade,Boss,Hero,Male,,4,0C,11,5553FF7FFF6B1F4B4C25BF4BBF067501BD77366F2E521C565535AE1C372EA514
Linus,,FE7: The Blazing Blade,Boss,Ranger,Male,,,,1D,5553FF7FFF4BBD2EF41D2825BF0675011C565535AE1C67101D47CC394E1DA514
Pascal,,FE7: The Blazing Blade,Boss,Cavalier,Male,,20,28,5,007EFF7FFF5BFF25F4313904124E6C353C675A561539F0301D4736324E1DA514
Pascal,,FE7: The Blazing Blade,Boss,Paladin,Male,,22,2A,7,5553FF7FFF6FBD2ED131FF271900520C3C675A561539F030BD7FD5660E4EA514
Pascal,,FE7: The Blazing Blade,Boss,GreatKnight,Male,,,,35,007EDE7B7F6FFB5EB135955EF0494B35A6205A7FB57ECD593C675A561539A514
Kenneth,,FE7: The Blazing Blade,Boss,Parson,,Custom,AF,AF,AF,5553FF7FFF6B1A051E37F96AF96AF504DB225201174E174E2E192C000C29A514
Kenneth,,FE7: The Blazing Blade,Boss,Priest,,,14,,45,007EFF7FFF6B1F4B2E19DB2217125201FB3E352AD26A5F2E1A05F5042C00A514
Kenneth,,FE7: The Blazing Blade,Boss,Bishop,Male,FE6 ver.,16,,,5553FF7FFF6BBF222E19DB225201FF0BD509F26B036F5F2E1A05F5042C00A514
Kenneth,,FE7: The Blazing Blade,Boss,Bishop,Male,FE7/8 ver.,,1E,2B,5553FF7FFF6BFF322F19DB225201FF0B1A05F26B036FF96A174EF5042C00A514
Kenneth,,FE7: The Blazing Blade,Boss,Sage,Male,,1A,22,27,007EFF7FFF6B1F4B2E19DB22171252011A05F5042C009E7FF96A174E0C29A514
Jerme,,FE7: The Blazing Blade,Boss,Thief,Male,FE6 ver.,34,,,5553FF7FFF6B175A0B25FD3EDA193111567B6F5E884171393B21D5146C08A514
Jerme,,FE7: The Blazing Blade,Boss,Thief,,FE7/8 ver.,,3C,0D,007EFF7FFF6BFF420B25FD3EDA193111567B6F5E88417139175AD5146C08A514
Jerme,,FE7: The Blazing Blade,Boss,Assassin,Male,,,3E,17,5553FF7FFF6B3F3F2B31175AFD3EDA19567B6F5E7139552A3B21D5146C08A514
Jerme,,FE7: The Blazing Blade,Boss,Rogue,,,,,33,007EFF7FFF6B1E372E19175A71390B25FD3EDA19EF3D29253B21D5146C08A514
Ursula,,FE7: The Blazing Blade,Boss,Troubadour,,FE6/8 ver.,24,,4B,007EFF7FFF6BFE3E501DDE2F8F7E87517A7E367D0F64C9401A43552EEA14A514
Ursula,,FE7: The Blazing Blade,Boss,Troubadour,,FE7 ver.,,2C,,007EFF7FFF6BFE3E501D0F648F7E8751367D7A7E0F64C9401A43552EEA14A514
Ursula,,FE7: The Blazing Blade,Boss,Valkyrie,,,25,2D,4C,5553FF7FDF57DD3A501DCA418F7E87517A7E367D0F640838FA7F3377C940A514
Ursula,,FE7: The Blazing Blade,Boss,MageKnight_F,Female,,,,2A,5553FF7FDF57DD3A162E4E1D8F7E8751CE6D2949367D0F64367D0F64C940A514
Maxime,,FE7: The Blazing Blade,Boss,Cavalier,Male,,20,28,5,007EFF7FFF5BFF25F43139047C0753063D761A6D13580E441D4736324E1DA514
Maxime,,FE7: The Blazing Blade,Boss,Paladin,Male,,22,2A,7,5553FF7FFF6FBD2ED131FF271900520C3D761A6D13580E44BD7FD5660E4EA514
Maxime,,FE7: The Blazing Blade,Boss,GreatKnight,Male,,,,35,007EDE7B7F6FFB5EB135D752323E8D29E8145A7FB57ECD593D761A6D1358A514
Sonia,,FE7: The Blazing Blade,Boss,Mage_F,Female,FE6 ver.,19,,,5553FF7FFF6B1F4B2E197562B1450B3DB556CE390821FF62BE3999108F00A514
Sonia,,FE7: The Blazing Blade,Boss,Mage_F,Female,FE7/8 ver.,,21,26,007EFF7FFF6B1F4B2E197562B1450B3DB556CE390821392ABE3999108F00A514
Sonia,,FE7: The Blazing Blade,Boss,Sage_F,Female,FE6 ver.,1B,,,5553FF7FFF6BBE462E197562B1450B3DB556CE390821FF62BE3999108F00A514
Sonia,,FE7: The Blazing Blade,Boss,Sage_F,Female,FE7/8 ver.,,23,28,5553FF7FFF6B1F4B2E197562B1450B3DB556CE3908217B73BE3999108F00A514
Sonia,,FE7: The Blazing Blade,Boss,MageKnight_F,Female,,,,2A,5553FF7FDF57DD3A162E4E1DB1450B3DCE39082199108F00BE3999108F00A514
Georg,,FE7: The Blazing Blade,Boss,Brigand,,,31,39,41,007EFF7FFF6B1D475A32D62194194F19566FB162EB492E19524E2C35C828A514
Georg,,FE7: The Blazing Blade,Boss,Warrior,,,0B,13,40,007EFF7FFF6BFF465A32D6212E193863566FB162EB49CE3D524E2C35C828A514
Georg,,FE7: The Blazing Blade,Boss,Berserker,,,33,3B,43,5553FF7FFF6B1D47392EB51D2E19934E566FB162EB49FF07524E2C35C828A514
Kaim,,FE7: The Blazing Blade,Boss,Mercenary,,FE6 ver.,2,,,5553FF7FE7196C2A4E5A9877587E4E78F36E754BFF6B9E4B4F199C422A58A514
Kaim,,FE7: The Blazing Blade,Boss,Mercenary,Male,FE7/8 ver.,,0A,0F,007EFF7F4E196C2A0C529877587E4E78F36E754BDF5FD6212A581F4BE719A514
Kaim,,FE7: The Blazing Blade,Boss,Hero,Male,,4,0C,11,5553FF7FFF6B1F4B2E1D587E4E782A589877F36E4E5A754B6C2AE719372EA514
Kaim,,FE7: The Blazing Blade,Boss,Ranger,Male,,,,1D,5553FF7FFF4BBD2EF41D0B41587E4E78754B6C2AE719040D1D47B1614E1DA514
Denning,,FE7: The Blazing Blade,Boss,Archer,Male,,10,18,19,007EFF7FFF6B1F4B2E19524E2C35C828BF53DA3E777F9865145590442828A514
Denning,,FE7: The Blazing Blade,Boss,Sniper,Male,,12,1A,1B,5553FF7FFF6B1F4B2E19524E2C35C828567B6F5ECA499865145590442828A514
Denning,,FE7: The Blazing Blade,Boss,Ranger,Male,,,,1D,5553FF7FFF4BBD2EF41DAD382C35C828567B6F5ECA49E5241D4714554E1DA514
Limstella,,FE7: The Blazing Blade,Boss,Mage_F,Female,FE6 ver.,19,,,5553FF7FFF6B1F4B2E19F86211464C3D5941B2144C14FD7F796FD45AAB3DA514
Limstella,,FE7: The Blazing Blade,Boss,Mage_F,Female,FE7/8 ver.,,21,26,007EFF7FFF6B1F4B2E19F86211464C3D5941B2144C14392A796FD45AAB3DA514
Limstella,,FE7: The Blazing Blade,Boss,Sage_F,Female,FE6 ver.,1B,,,5553FF7FFF6BBE462E19F86211464C3D5941B2144C14FD7F796FD45AAB3DA514
Limstella,,FE7: The Blazing Blade,Boss,Sage_F,Female,FE7/8 ver.,,23,28,5553FF7FFF6B1F4B2E19F86211464C3D5941B2144C145A56796FD45AAB3DA514
Limstella,,FE7: The Blazing Blade,Boss,MageKnight_F,Female,,,,2A,5553FF7FDF57DD3A162E4E1D11464C3D5941B214D45AAB3D796FD45AAB3DA514
Brendan,,FE7: The Blazing Blade,Boss,Fighter,,,0A,12,3F,007EFF7FFF6B1D475A32D621194F1136B97B14736F5E701DD1356D29091DA514
Brendan,,FE7: The Blazing Blade,Boss,Hero,Male,,4,0C,11,007EFF7FFF6B1F4B2E1D194F533E8D299877F36E4E5AD1356D29091D372EA514
Brendan,,FE7: The Blazing Blade,Boss,Warrior,,,0B,13,40,5553FF7FFF6BFF465A32D6212E199C37987FD1660C52B426D135091D4308A514
Nergal,,FE7: The Blazing Blade,Boss,Necromancer,,,,,4F,007EFF7FFF6B1F4BD429FF1B9E1ACD62E8415D11140409008E452A39A628A514
Nergal,,FE7: The Blazing Blade,Boss,DarkDruid,,,,45,,5553FF7FBB55CB7F6B7EBF1A5805D2085D11140409008E452A39A6284314A514
Nergal,,FE7: The Blazing Blade,Boss,Shaman,Male,,1C,24,2D,007EFF7FFF6BDF2E2E19BF1A580593215D11140409008E452A39A6284314A514
Nergal,,FE7: The Blazing Blade,Boss,Druid,Male,,1E,26,2F,007EFF7FFF6B1F4B6904BF1A5805D2085D11140409008E452A39A6284314A514
Nergal,,FE7: The Blazing Blade,Boss,Summoner,Male,,,,31,007EFF7FFF6B1F4B2E19BF1A5805CD62E8411A0814040D048E452A39A628A514
