Character Name,Character Notes,Character Set,Player or Boss,Class Name,Class Notes 1,Class Notes 2,FE6 Hex Address,FE7 Hex Address,FE8 Hex Address,Palette Hex
Robin,Male,FE13: Awakening,Player,MageKnight,Male,,,,29,007EFF7FDF57DD3A162E4E1DDE77D1393A5F323E9041641058622C31C820A514
Chrom,,FE13: Awakening,Player,RoyLord,,,01,C8,C8,5553FF7FFF6B1F4B91252841AC61E6309877F36E2D56107F4C628841C420A514
Chrom,,FE13: Awakening,Player,RoyMasterLord,,,43,C9,C9,5553FF7FFF6B1F4B91252841AC61E6309877F36E2D56107F4C628841C420A514
Chrom,,FE13: Awakening,Player,Mercenary,,FE6 ver.,02,,,5553FF7FE63088414E5A9877AC612841F36E4C62FF6B9E4B4F199C42C420A514
Chrom,,FE13: Awakening,Player,Mercenary,Male,FE7/8 ver.,,0A,0F,007EFF7F4E1988410C529877AC612841F36E4C62DF5FD621E6301F4BC420A514
Chrom,,FE13: Awakening,Player,Hero,Male,,04,0C,11,007EFF7FFF6B1F4B2E1DAC612841E6309877F36E4E5A4C628841C420372EA514
Chrom,,FE13: Awakening,Player,Ranger,Male,,,,1D,5553FF7FFF4BBD2EF41D8841AC612841DE7F5A6F524E2929FC224C622D11A514
Frederick,,FE13: Awakening,Player,Cavalier,Male,,20,28,05,007EFF7FFF5B737FF431AA792C25C91C747FD0722C5668391D4736324E1DA514
Frederick,,FE13: Awakening,Player,Paladin,Male,,22,2A,07,007EFF7FFF6FBD2ED32DFF279C7B5252747FD0722C566839BD7FD5660E4EA514
Frederick,,FE13: Awakening,Player,Knight,Male,,0C,14,09,007E68392C566B35D0725252747FE51735579C7B7F43B32D5A32FF7FFE7BA514
Frederick,,FE13: Awakening,Player,General,Male,,0E,16,0B,007EFF7F9C7B52528F310A216B35E72459676E5AAA41747FD0722C566839A514
Frederick,,FE13: Awakening,Player,GreatKnight,Male,,,,35,007EDE7BDE7F9C7B945A196B52568C41E7305A7FB57ECD59747FD0722C56A514
Lissa,,FE13: Awakening,Player,Cleric,,FE6/8 ver.,15,,4A,007EFF7FFF6B1F4B2E19DF6F3C533436FB3E352AD26AFF779F5B99428F29A514
Lissa,,FE13: Awakening,Player,Cleric,,FE7 ver.,,1D,,007EFF7FFF6B1F4B2E19DF6F3C533436FB3E352AD26AFF779F5B99428F29A514
Lissa,,FE13: Awakening,Player,Bishop_F,Female,FE6/8 ver.,17,,2C,5553FF7FFF6B1F472F193C533436FF4318739F5B9942F95F144B4F3A8A25A514
Lissa,,FE13: Awakening,Player,Bishop_F,Female,FE7 ver.,,1F,,5553FF7FFF6BFF32731D3C533436FF0BDF6F9F5B9942F95F144B4F3A8A25A514
Lissa,,FE13: Awakening,Player,Valkyrie,,,25,2D,4C,5553FF7FDF57DD3A501DCA413C533436DF679F5B99428F29BC6FF5660A1DA514
Virion,,FE13: Awakening,Player,Archer,Male,,10,18,19,007EFF7FFF6B1F4B6B35567BD0664835BD7F186B777F777FF16A2D522731A514
Virion,,FE13: Awakening,Player,Sniper,Male,,12,1A,1B,007EFF7FFF6B1F4B2E19567BD0664835BD7F186B5252777FF16A2D522731A514
Virion,,FE13: Awakening,Player,Ranger,Male,,,,1D,5553FF7FFF4BBD2EF41D2D52777FD066BD7F186B52526B35FC22F16A2D11A514
Sully,,FE13: Awakening,Player,Cavalier_F,Female,,20,29,06,5553FF7FFF5B8E7FF431C87D582912211C42582912218C101D4736324E1DA514
Sully,,FE13: Awakening,Player,Paladin_F,Female,,22,2B,08,007EFF7FFF6FBD2ED131FF275C29B8141C42582912218C10BD7FD5660E4EA514
Sully,,FE13: Awakening,Player,GreatKnight_F,Female,,,,36,007EDE7BBD777B6F9452F85254428E29C9185A7FB57ECD59582912218C10A514
Vaike,,FE13: Awakening,Player,Fighter,,,0A,12,3F,007EFF7FFF6B1D475A32D621DE5FD93EB97B14736F5E701D3436B0294C21A514
Vaike,,FE13: Awakening,Player,Hero,Male,,04,0C,11,007EFF7FFF6B1F4B2E1DDE5FD93E6F219877F36E4E5A3436B0294C21372EA514
Vaike,,FE13: Awakening,Player,Warrior,,,0B,13,40,007EFF7FFF6BFF465A32D6212E197A6B987FD1660C521046DE5FD93E6F21A514
Stahl,,FE13: Awakening,Player,Cavalier,Male,,20,28,05,007EFF7FFF5B737FF431AA79B232CC21124B0C32892506191D4736324E1DA514
Stahl,,FE13: Awakening,Player,Paladin,Male,,22,2A,07,007EFF7FFF6FBD2ED131FF27DC73924A124B0C3289250619BD7FD5660E4EA514
Stahl,,FE13: Awakening,Player,GreatKnight,Male,,,,35,007EDE7BBD777B6F9452BC5F154F303A6C295A7FB57ECD590C3289250619A514
Miriel,,FE13: Awakening,Player,Mage_F,Female,FE6 ver.,19,,,5553FF7FFF6B1F4B2E193B36571DD20C9042EC314821F53DB2350B21A714A514
Miriel,,FE13: Awakening,Player,Mage_F,Female,FE7/8 ver.,,21,26,007EFF7FFF6B1F4B2E193B36571DD20C9042EC314821392AB2350B21A714A514
Miriel,,FE13: Awakening,Player,Sage_F,Female,FE6 ver.,1B,,,5553FF7FFF6BBE462E193B36571DD20C9042EC314821594AB2350B21A714A514
Miriel,,FE13: Awakening,Player,Sage_F,Female,FE7/8 ver.,,23,28,5553FF7FFF6B1F4B2E193B36571DD20C9042EC3148213453B2350B21A714A514
Miriel,,FE13: Awakening,Player,MageKnight_F,Female,,,,2A,5553FF7FDF57DD3A162E4E1D571DD20CEC3148210B21A714B2350B21A714A514
Kellam,,FE13: Awakening,Player,Knight,Male,,0C,14,09,007E2C2513426E2DF95EB0359D73E5173557BF775F3BD3257D2ADE7BFE7BA514
Kellam,,FE13: Awakening,Player,General,Male,,0E,16,0B,007EFF7FBD5FDA3A13426E2DB315A90059676E5AAA415F379E2A39264F15A514
Kellam,,FE13: Awakening,Player,GreatKnight,Male,,,,35,007EDE7BBD777B6F945218537342AD2908195A7FB57ECD599E2A39264F15A514
Sumia,,FE13: Awakening,Player,PegasusKnight,,,2A,32,48,007EFF7F7021BF2EFF6BFF0FAE31954EC8103C6A94499E7BFC7278622D31A514
Sumia,,FE13: Awakening,Player,FalcoKnight,,,2B,33,49,007EFF7F7021BF2EFF6BFF0FAE31954EC8103C6A94499E7BFC7278622D31A514
Sumia,,FE13: Awakening,Player,WyvernKnight_F,Female,,,,24,007EDE7F1F7C0000183A1E4BB02DBE73954E3A633C6A94492F35CA24C810A514
Lon'qu,,FE13: Awakening,Player,Myrmidon,Male,,06,0E,13,007EFF7FFF6B1F4B2E198D312921C718567B6F5ECA498C660A52873D0529A514
Lon'qu,,FE13: Awakening,Player,Assassin,Male,,,3E,17,007EFF7F9D5FFB464C190A528D31C718567B6F5E0529353A524A8C31C618A514
Lon'qu,,FE13: Awakening,Player,Swordmaster,Male,,08,10,15,007EFF7FDF57BC3691258D312921C718567B6F5ECA498C660A52873D0529A514
Ricken,,FE13: Awakening,Player,Mage,Male,FE6 ver.,18,,,5553FF7FFF6B1F4B2E193836B829EE149042EC3148212A7F806EE0514039A514
Ricken,,FE13: Awakening,Player,Mage,Male,FE7/8 ver.,,20,25,007EFF7FFF6B1F4B2E197256B829EE149042EC3148219C77806EE0514039A514
Ricken,,FE13: Awakening,Player,Sage,Male,,1A,22,27,007EFF7FFF6B1F4B2E19B829531DEE149042EC3148212A7F806EE0514039A514
Ricken,,FE13: Awakening,Player,MageKnight,Male,,,,29,007EFF7FDF57DD3A162E4E1DB829EE14EC314821806EE0512A7F40624039A514
Maribelle,,FE13: Awakening,Player,Troubadour,,FE6/8 ver.,24,,4B,007EFF7FFF6BFE3E501DDE2FBF4B972A9F731F633C462E251A43552EEA14A514
Maribelle,,FE13: Awakening,Player,Troubadour,,FE7 ver.,,2C,,007EFF7FFF6BFE3E501D3C46BF4B972A1F631F633C462E251A43552EEA14A514
Maribelle,,FE13: Awakening,Player,Valkyrie,,,25,2D,4C,007EFF7FDF57DD3A501DCA41BF4B972A9F731F633C46B535FA77336F2E25A514
Maribelle,,FE13: Awakening,Player,MageKnight_F,Female,,,,2A,5553FF7FDF57DD3A162E4E1DBF4B972A9E739652BE56B5351F633C462E25A514
Panne,,FE13: Awakening,Player,Mercenary,,FE6 ver.,02,,,5553FF7FC92092414E5A98772D25CA18F36EF855FF6B9E4B4F199C428810A514
Panne,,FE13: Awakening,Player,Mercenary_F,Female,FE7/8 ver.,,0A,10,007EFF7F4E1992410C5298772D25CA18F36EF855DF5FD62188101F4BC920A514
Panne,,FE13: Awakening,Player,Hero_F,Female,,05,0D,12,007EFF7FFF6B1F4B2E1D2D25CA1888109877F36E4E5AF8559241C920372EA514
Panne,,FE13: Awakening,Player,Ranger_F,Female,,,,1E,5553FF7FFF4BBD2EF41D6F2D2D25CA185E6AF8559241C920FC22D4392D11A514
Panne,,FE13: Awakening,Player,Mauthedoog,,,,,5B,5553FF7F567B6F5E1C4A2F08567B6F5E1F7CB2352D2588103C5B55428E2DA514
Panne,,FE13: Awakening,Player,Gwyllgi,,,,,5C,5553B97F567B6F5E1C4A2F08F8559241C920B2352D2588103C5B55428E2DA514
Gaius,,FE13: Awakening,Player,Thief,Male,FE6 ver.,34,,,5553FF7FFF6BCE39E71CFD255815F108567B6F5E88414A293446AF350A21A514
Gaius,,FE13: Awakening,Player,Thief,,FE7/8 ver.,,3C,0D,007EFF7FFF6BFF42E71CFD255815F108567B6F5E88414A29CE39AF350A21A514
Gaius,,FE13: Awakening,Player,Assassin,Male,,,3E,17,007EFF7F9D5FFB464C19CE39FD255815567B6F5EE71C353A3346AF350A21A514
Gaius,,FE13: Awakening,Player,Rogue,,,,,33,007EFF7FFF6B1E372E19CE394A29E71CFD255815EF3D29253346AF350A21A514
Cordelia,,FE13: Awakening,Player,PegasusKnight,,,2A,32,48,007EFF7F70219E36FF6BFF3FF31C3A25C8101D4238259F733D67B956CC186310
Cordelia,,FE13: Awakening,Player,FalcoKnight,,,2B,33,49,007EFF7F70219E36FF6BFF3FF31C3A25C8101D4238259F733D67B956CC186310
Cordelia,,FE13: Awakening,Player,WyvernKnight_F,Female,,,,24,007EFF7F1F7C0000183A1E4BB02D7D6F754EF95E1D423A253825F31CC810A514
Gregor,,FE13: Awakening,Player,Mercenary,,FE6 ver.,02,,,5553FF7F2819CC254E5A9877FC2D5821F36E5032FF6B9E4B4F199C42D108A514
Gregor,,FE13: Awakening,Player,Mercenary,Male,FE7/8 ver.,,0A,0F,007EFF7F4E19CC250C529877FC2D5821F36E5032DF5FD621D1081F4B2819A514
Gregor,,FE13: Awakening,Player,Hero,Male,,04,0C,11,007EFF7FFF6B1F4B2E1DFC2D5821D1089877F36E4E5A5032CC252819372EA514
Gregor,,FE13: Awakening,Player,Ranger,Male,,,,1D,5553FF7FFF4BBD2EF41D3242FC2DD108984B5032CC252819FC22D8562D11A514
Nowi,,FE13: Awakening,Player,Mamkute_F,,FE6 ver.,39,,,5553FF7FFF6B791F8A05FD2BF52AED295B6E92493517EA53C73F852A4315A514
Nowi,,FE13: Awakening,Player,DivineDragon,,FE6 ver.,3B,,,5553FF7FFE5F791F35178F0A8A051F00007CEA53C73F2637852AE4214315A514
Nowi,,FE13: Awakening,Player,FireDragon,,FE7 ver.,,46,,B967FF7FDD17791F130F8F0A9C73734E8A05FF7FD95BCB3F4833652ABB00A000
Nowi,,FE13: Awakening,Player,Manakete_2_F,,FE8 ver.,,,3C,007EDE7BFF5B1F4B4C16FE077917F316FD2BF52AED299249C9248A4B8536A514
Nowi,,FE13: Awakening,Player,WyvernRider_F,Female,,2D,35,20,007EFF7FC9249249183A1E4BB02DB0272A16ED1EDA1A14126D0DC708C810A514
Nowi,,FE13: Awakening,Player,WyvernLord_F,Female,,2F,37,22,007EFD77C9249249183A1E4BB02DB0272A16ED1EDA1A14126D0DC708C810A514
Nowi,,FE13: Awakening,Player,WyvernKnight_F,Female,,,,24,007EFF7F1F7C0000183A1E4BB02DB0272A16ED1EDA1A14126D0DC708C810A514
Libra,,FE13: Awakening,Player,WarCleric,,Custom,9B,9B,9B,B05F7B639642FF6B1F4B79367109EB04FF7FB97FD26ACB49BD7FD6625252A514
Libra,,FE13: Awakening,Player,Priest,,,14,,45,007EFF7FFF6B1F4B2E197B6319539642FB3E352AD26ABD7FD66252524A31A514
Libra,,FE13: Awakening,Player,Bishop,Male,FE6 ver.,16,,,5553FF7FFF6BBF222E197B639642FF0BD5093B3FB732BD7FD66252524A31A514
Libra,,FE13: Awakening,Player,Bishop,Male,FE7/8 ver.,,1E,2B,007EFF7FFF6BFF322F197B639642FF0BBD7F3B3F9632B736F129D6624A31A514
Libra,,FE13: Awakening,Player,Sage,Male,,1A,22,27,007EFF7FFF6B1F4B2E197B63195396423B3FB736F129BD7FD66252524A31A514
Tharja,,FE13: Awakening,Player,Shaman_F,Female,,1D,25,2E,5553FF7FFF6BDF2E2E197B1B2921C7181062CE59841C8C51293DC6284210A514
Tharja,,FE13: Awakening,Player,Druid_F,Female,,1F,27,30,5553FF7FDF579E1AEC0C7F3FD92E5209FA3296224B158C51293DC6284210A514
Tharja,,FE13: Awakening,Player,Druid,Male,,1E,26,2F,5553FF7FDF579E1AEC0C7F3FD92E5209FA3296224B158C51293DC6284210A514
Tharja,,FE13: Awakening,Player,Summoner_F,Female,,,,32,007EFF7FFF6B1F4B2E19FA32F01D8D31C7185871F254AC38293DC6284210A520
Tharja,,FE13: Awakening,Player,Summoner,Male,,,,31,007EFF7FFF6B1F4B2E19FA32F01D8D31C7185871F254AC38293DC6284210A520
Olivia,,FE13: Awakening,Player,Dancer2,,Custom,AA,AA,AA,007EFF7FFF6B1F4B2E199F773A569641BD7FF766314EFF1BBD7FF766314EA514
Olivia,,FE13: Awakening,Player,Dancer,,FE6 ver.,37,,,007EFF7FFF6B1F4B2E199F773A569641BD7FF766314EFF1BBD7FF766314EA514
Olivia,,FE13: Awakening,Player,Dancer,,FE7 ver.,,40,,007EFF7FFF6B1F4B2E199F773A569641BD7FF766314EFF1BBD7FF766314EA514
Olivia,,FE13: Awakening,Player,Dancer,,FE8 ver.,,,4D,007EFF7FFF6B1F4B2E199F773A569641BD7FF766314EFF1BBD7FF766314EA514
Cherche,,FE13: Awakening,Player,WyvernRider_F,Female,,2D,35,20,007EFF7F6B3D7366183A1E4BB02D9E5AB43D394EB2354E290B21A714C810A514
Cherche,,FE13: Awakening,Player,WyvernLord_F,Female,,2F,37,22,007EFF7F244D4362183A1E4BB02D9E5AB43D394EB2354E290B21A714C810A514
Cherche,,FE13: Awakening,Player,WyvernKnight_F,Female,,,,24,007EFF7F1F7C0000183A1E4BB02D9E5AB43D394EB2354E290B21A714C810A514
Henry,,FE13: Awakening,Player,Shaman,Male,,1C,24,2D,007EFF7FFF6BDF2E2E197B1B3A169321997E547DAA500E4E493106296210A514
Henry,,FE13: Awakening,Player,Druid,Male,,1E,26,2F,007EFF7FFF6B1F4B2E19FF1B9E1A5209997E547DAA500E4E493106296210A514
Henry,,FE13: Awakening,Player,Summoner,Male,,,,31,007EFF7FFF6B1F4B2E19FF1B9E1ADF77F96A997E547DAA50493106296210A514
Lucina,,FE13: Awakening,Player,MarthLord,,Custom,85,85,85,5553FF6BF92E9E3B300039001F4BA514821C4645EB5DE530694189412F5AB066
Lucina,,FE13: Awakening,Player,Mercenary,,FE6 ver.,02,,,5553FF7FC52C073D4E5A9877AC612841F36E8A59FF6B9E4B4F199C42E630A514
Lucina,,FE13: Awakening,Player,Mercenary_F,Female,FE7/8 ver.,,0A,10,007EFF7F4E19073D0C529877AC612841F36E8A59DF5FD621E6301F4BC52CA514
Lucina,,FE13: Awakening,Player,Hero_F,Female,,05,0D,12,007EFF7FFF6B1F4B2E1DAC612841E6309877F36E4E5A8A59073DC52C372EA514
Lucina,,FE13: Awakening,Player,Ranger_F,Female,,,,1E,5553FF7FFF4BBD2EF41D073DAC612841DE7F5A6F524E2929FC228A592D11A514
Lucina,,FE13: Awakening,Player,Myrmidon,Male,,06,0E,13,5553FF7FFF6B3F4B2E19AC612841E630567B6F5ECA490D768A59073DC52CA514
Lucina,,FE13: Awakening,Player,Assassin,Male,,,3E,17,007EFF7F9D5FFB464C190D76AC61E630567B6F5E8A59353A8A59073DC52CA514
Lucina,,FE13: Awakening,Player,Swordmaster,Male,,08,10,15,007EFF7FDF57BC369125AC612841E630567B6F5ECA490D768A59073DC52CA514
Say'ri,,FE13: Awakening,Player,Myrmidon_F,Female,,07,0F,14,5553FF7FFF6B3F4B2E1910428C310821567B6F5ECA495862D2498F3DE924A514
Say'ri,,FE13: Awakening,Player,Assassin_F,Female,,,3E,18,007EFF7F9D5FFB464C19586210420821567B6F5E8F3D353A9C73F75E524AA514
Say'ri,,FE13: Awakening,Player,Swordmaster_F,Female,,09,11,16,007EFF7FDF57BC36912510428C310821767F6F5ECA495862D2498F3DE924A514
Basilio,,FE13: Awakening,Player,Fighter,,,0A,12,3F,007E9842363AB22D4F25EC204835E7283432B0254C1D861C4A35082DA520A514
Basilio,,FE13: Awakening,Player,Hero,Male,,04,0C,11,007E9842363AB22D861C4835E728A5203432B0254C1D4A35082DA520EC20A514
Basilio,,FE13: Awakening,Player,Warrior,,,0B,13,40,007E9842363AB22D4F25EC20861CD8363432B0254C1D13264A35082DA520A514
Flavia,,FE13: Awakening,Player,Mercenary,,FE6 ver.,02,,,5553DA42AC14D5186E1956325B37752EF225FC1C5936F531CA187125D029A514
Flavia,,FE13: Awakening,Player,Mercenary_F,Female,FE7/8 ver.,,0A,10,007EDA42CA18D5186E1956325B37752EF225FC1C59367125D029F531AC14A514
Flavia,,FE13: Awakening,Player,Hero_F,Female,,05,0D,12,007EDA425936F531CA185B37752ED0295632F2256E19FC1CD518AC147125A514
Flavia,,FE13: Awakening,Player,Ranger_F,Female,,,,1E,5553DA4259367125F41D185F5B37752E1F42FC1CD518AC14FC22DE772D11A514
Donnel,,FE13: Awakening,Player,Journeyman_1,,,,,3D,007EFF7FFF6B1F4B182A2E195862D2492C31F27AEC510629787B8E5E6739A514
Donnel,,FE13: Awakening,Player,Fighter,,,0A,12,3F,007EFF7FFF6B1D475A32D62158622C31B97B14736F5E701DF27AEC510629A514
Donnel,,FE13: Awakening,Player,Hero,Male,,04,0C,11,007EFF7FFF6B1F4B2E1D5862D2492C319877F36E4E5AF27AEC510629372EA514
Donnel,,FE13: Awakening,Player,Warrior,,,0B,13,40,007EFF7FFF6BFF465A32D6212E199862987FD1660C52124AF27AEC510629A514
Donnel,,FE13: Awakening,Player,Pirate,,,32,3A,42,5553FF7FFF6B1D47392EB51D2E19FF7F9877F36E4E5A5862F27AEC510629A514
Donnel,,FE13: Awakening,Player,Berserker,,,33,3B,43,007EFF7FFF6B1D47392EB51D2E19F65A5E7B9862124AFF07F27AEC510629A514
Anna,,FE13: Awakening,Player,Thief_F,Female,FE6 ver.,35,,,5553FF7FFF6B792DCC20FC4158291225567B6F5E88413329BF4B972AD325A514
Anna,,FE13: Awakening,Player,Thief,,FE7/8 ver.,,3C,0D,007EFF7FFF6BFF42CC20FC4158291225567B6F5E88413329792DBF4B972AA514
Anna,,FE13: Awakening,Player,Assassin,Male,,,3E,17,007EFF7F9D5FFB464C19792DFC415829567B6F5E3329353ABF4B972AD325A514
Anna,,FE13: Awakening,Player,Rogue,,,,,33,007EFF7FFF6B1F4B2E19BF4B972AD325FC415829EF3D2925792D3329CC20A514
Owain,,FE13: Awakening,Player,Myrmidon,Male,,06,0E,13,007EFF7FFF6B1F4B2E19BF631C4BF429567B6F5ECA49DF171A1754168D15A514
Owain,,FE13: Awakening,Player,Assassin,Male,,,3E,17,007EFF7F9D5FFB464C19DF17BF63F429567B6F5E1A17353A514A8B31C518A514
Owain,,FE13: Awakening,Player,Swordmaster,Male,,08,10,15,007EFF7FDF57BC369125BF631C4BF429767F6F5ECA49DF171A1754168D15A514
Inigo,,FE13: Awakening,Player,Mercenary,,FE6 ver.,02,,,5553FF7F843CC65C0C529877734A8D31F36E8C79FF6B9E4B4F199C422921A514
Inigo,,FE13: Awakening,Player,Mercenary,Male,FE7/8 ver.,,0A,0F,007EFF7F4E19C65C0C529877734A8D31F36E8C79DF5FD62129211F4B843CA514
Inigo,,FE13: Awakening,Player,Hero,Male,,04,0C,11,007EFF7FFF6B1F4B2E1D734A8D3129219877F36E4E5A8C79C65C843C372EA514
Inigo,,FE13: Awakening,Player,Ranger,Male,,,,1D,5553FF7FFF4BBD2EF41D104A734A2921187FEF7D8C79843CFC22186B2D11A514
Brady,,FE13: Awakening,Player,Parson,,Custom,AF,AF,AF,5553186A972ABE4B2E191E37FF6BFF7FA514A71C0B2D6E3994599B760D3D9459
Brady,,FE13: Awakening,Player,Priest,,,14,,45,007EFF7FFF6B1F4B2E19BE4B3B3B972AFB3E352AD26A9C72165A91450B2DA514
Brady,,FE13: Awakening,Player,Bishop,Male,FE6 ver.,16,,,5553FF7FFF6BBF222E19BE4B972AFF0BD5099C7A186AD1456E390B2DA71CA514
Brady,,FE13: Awakening,Player,Bishop,Male,FE7/8 ver.,,1E,2B,007EFF7FFF6BFF322F19BE4B972AFF0B6E399C7A186A186A94590B2DA71CA514
Brady,,FE13: Awakening,Player,Sage,Male,,1A,22,27,007EFF7FFF6B1F4B2E19BE4B3B3B972A6E390B2DA71C3E7F9B7694590D3DA514
Kjelle,,FE13: Awakening,Player,Knight_F,Female,,0D,15,0A,007EC724F14D2A31545EAF45D976E51735577D7F7F43B32D5A32DE7BFE7BA514
Kjelle,,FE13: Awakening,Player,General_F,Female,,0F,17,0C,007EFF7FBD5FDA3A6A656444B315A90059676E5AAA417D7FD976545EAF45A514
Kjelle,,FE13: Awakening,Player,GreatKnight_F,Female,,,,36,007EDE7BBD777B6F9452B962F24D2C3987285A7FB57ECD59D976545EAF45A514
Cynthia,,FE13: Awakening,Player,PegasusKnight,,,2A,32,48,007EFF7F7021BF2EFF6BFF0FAE31954EC8108A62E749D97B746F4F6B4531A514
Cynthia,,FE13: Awakening,Player,FalcoKnight,,,2B,33,49,007EFF7F7021BF2EFF6BFF0FAE31954EC8108A62E749D97B746F4F6B4531A514
Cynthia,,FE13: Awakening,Player,WyvernKnight_F,Female,,,,24,007EDE7F1F7C0000183A1E4BB02DBE73954E3A632D7B8A62E7494531C810A514
Severa,,FE13: Awakening,Player,Mercenary,,FE6 ver.,02,,,007EFF7F4E19F23D0C529877F91CD318F36E574AFF6B9E4B4F199C42CC18A514
Severa,,FE13: Awakening,Player,Mercenary_F,Female,FE7/8 ver.,,0A,10,007EFF7F4E19F23D0C529877F91CD318F36E574ADF5FD621CC181F4BE91CA514
Severa,,FE13: Awakening,Player,Hero_F,Female,,05,0D,12,007EFF7FFF6B1F4B2E1DF91CD318CC189877F36E4E5A574AF23DE91C372EA514
Severa,,FE13: Awakening,Player,Ranger_F,Female,,,,1E,5553FF7FFF4BBD2EF41DE91CF91CD3181F639F31B2146C0CFC22F23D2D11A514
Gerome,,FE13: Awakening,Player,WyvernRider,Male,,2C,34,1F,007EFF7F2929AD39183A1E4BB02D396B1046B55AB2354E290B21A714C810A514
Gerome,,FE13: Awakening,Player,WyvernLord,Male,,2E,36,21,007EFF7F2929AD39183A1E4BB02D396B1046B55AB2354E290B21A714C810A514
Gerome,,FE13: Awakening,Player,WyvernKnight,Male,,,,23,007EFF7F1F7C0000183A1E4BB02D396B1046B55AB2354E290B21A714C810A514
MorganF,Female,FE13: Awakening,Player,Tactician2,,Custom,B3,B3,B3,5553FF6B5F43182A912558629041C820DF633A4BFB3E352A564AD1392B25A514
MorganF,Female,FE13: Awakening,Player,RedMage2,,Custom,B2,B2,B2,5553291DC8209041323E3A5F5862E8246C311432DD364308567BFF6BFF7F0000
MorganF,Female,FE13: Awakening,Player,Mage_F,Female,FE6 ver.,19,,,5553FF7FFF6B1F4B2E19F0416C31E8245D3FB7326C191F7F58629041C820A514
MorganF,Female,FE13: Awakening,Player,Mage_F,Female,FE7/8 ver.,,21,26,007EFF7FFF6B1F4B2E19F0416C31E8243A5F323E291D392A58629041C820A514
MorganF,Female,FE13: Awakening,Player,Sage_F,Female,FE6 ver.,1B,,,5553FF7FFF6BBE462E19F0416C31E8245D3FB7326C191F7F58629041C820A514
MorganF,Female,FE13: Awakening,Player,Sage_F,Female,FE7/8 ver.,,23,28,5553FF7FFF6B1F4B2E19F0416C31E8243A5F323E291DBE6F58629041C820A514
MorganF,Female,FE13: Awakening,Player,MageKnight_F,Female,,,,2A,007EFF7FDF57DD3A162E4E1DF041E8243A5F323E5862C8201F7FF4519041A514
MorganM,Male,FE13: Awakening,Player,Tactician2,,Custom,B3,B3,B3,5553FF6B5F43182A912558629041C820DF633A4BFB3E352A564AD1392B25A514
MorganM,Male,FE13: Awakening,Player,RedMage2,,Custom,B2,B2,B2,5553291DC8209041323E3A5F5862E8246C311432DD364308567BFF6BFF7F0000
MorganM,Male,FE13: Awakening,Player,Mage,Male,FE6 ver.,18,,,5553FF7FFF6B1F4B2E1938366C31E8243A5F323E291D1F7F58629041C820A514
MorganM,Male,FE13: Awakening,Player,Mage,Male,FE7/8 ver.,,20,25,007EFF7FFF6B1F4B2E1972566C31E8243A5F323E291D9C7758629041C820A514
MorganM,Male,FE13: Awakening,Player,Sage,Male,,1A,22,27,007EFF7FFF6B1F4B2E19F0416C31E8243A5F323E291D1F7F58629041C820A514
MorganM,Male,FE13: Awakening,Player,MageKnight,Male,,,,29,007EFF7FDF57DD3A162E4E1DF041E8243A5F323E5862C8201F7FF4519041A514
Yarne,,FE13: Awakening,Player,Mercenary,,FE6 ver.,02,,,5553FF7FC7288E514E5A98772D25CA18F36EF26DFF6B9E4B4F199C428810A514
