Character Name,Character Notes,Character Set,Player or Boss,Class Name,Class Notes 1,Class Notes 2,FE6 Hex Address,FE7 Hex Address,FE8 Hex Address,Palette Hex
Danomill,,FE9/FE10: Radiant Dawn,Boss,General,Male,,0E,16,0B,007EFF7FDF67F84E1F17150EF035081D59676E5AAA41524AEF3D8C312925A514
Danomill,,FE9/FE10: Radiant Dawn,Boss,GreatKnight,Male,,,,35,007EDE7BDF67F84EF035D752323E8D29E8145A7FB57ECD59EF3D8C312925A514
Mackoya,,FE9/FE10: Radiant Dawn,Boss,Nomad,Male,,26,2E,,007EFF7FDF57DD3A1E15D710E92D841DB55610426B2DC61833534D3A8F0CA514
Mackoya,,FE9/FE10: Radiant Dawn,Boss,NomadTrooper,Male,,28,30,,007EFF7F1E15DD3AD511B40CE836E525B55610426B2DC618BE37971E0E15A514
Mackoya,,FE9/FE10: Radiant Dawn,Boss,Archer,Male,,10,18,19,007EFF7FFF6B1F4BC618E836262A641D524A8C31777F5F3E1E15B40C6A08A514
Mackoya,,FE9/FE10: Radiant Dawn,Boss,Sniper,Male,,12,1A,1B,007EFF7FFF6B1F4B2E19E836262A641D524A8C31C6185F3E1E15B40C6A08A514
Mackoya,,FE9/FE10: Radiant Dawn,Boss,Ranger,Male,,,,1D,5553FF7FFF4BBD2EF41DB40CE836E525B55610426B2DC618FC221E152D11A514
Seeker,,FE9/FE10: Radiant Dawn,Boss,Myrmidon,Male,,06,0E,13,007EFF7FFF6B1F4B2E197346EF354A25524ACE392925526ACE512935A51CA514
Seeker,,FE9/FE10: Radiant Dawn,Boss,Assassin,Male,,,3E,17,007EFF7F9D5FFB462935526A7346AD2D524ACE39CE51AD4DD0494C39E824A514
Seeker,,FE9/FE10: Radiant Dawn,Boss,Swordmaster,Male,,08,10,15,007EFF7FDF57BC3691257346EF354A25524ACE392925526ACE512935A51CA514
Norris,,FE9/FE10: Radiant Dawn,Boss,Archer,Male,,10,18,19,007EFF7FFF6B1F4B4A29FC0CB5086E04BD73944E777FD64A313A6B25C614A514
Norris,,FE9/FE10: Radiant Dawn,Boss,Sniper,Male,,12,1A,1B,007EFF7FFF6B1F4B2E19FC0CB5086E04BD73944E4A29D64A313A6B25C614A514
Norris,,FE9/FE10: Radiant Dawn,Boss,Ranger,Male,,,,1D,5553FF7FFF4BBD2EF41D6B25FC0CB308BD73D656EF39081DFC22313A2D11A514
Gashilama,,FE9/FE10: Radiant Dawn,Boss,Brigand,,,31,39,41,007EFF7FFF6B1D475A32D62195790E51B97B14736F5E2E199626F11D4B15A514
Gashilama,,FE9/FE10: Radiant Dawn,Boss,Warrior,,,0B,13,40,007EFF7FFF6BFF465A32D6212E19DD7E987FD1660C5295799626AF19E80CA514
Gashilama,,FE9/FE10: Radiant Dawn,Boss,Berserker,,,33,3B,43,007EFF7FFF6B1D47392EB51D2E19F65ADD7E95790E51FF079626F11D4B15A514
Kimaarsi,,FE9/FE10: Radiant Dawn,Boss,Knight,Male,,0C,14,09,007EC6182925D8188C31DF39EF3DE51735571F635709AC041209DE7BFE7BA514
Kimaarsi,,FE9/FE10: Radiant Dawn,Boss,General,Male,,0E,16,0B,007EFF7F1F63DF395709EF04D8186C0C59676E5AAA41524AEF3D8C312925A514
Kimaarsi,,FE9/FE10: Radiant Dawn,Boss,GreatKnight,Male,,,,35,007EDE7B1F63DF39D818B852133E6E29C9145A7FB57ECD59EF3D8C312925A514
Kayachey,,FE9/FE10: Radiant Dawn,Boss,Mage,Male,FE6 ver.,18,,,5553FF7FFF6B1F4B2E1938361C6273418E392B2DC71C3F179C12F50D4E09A514
Kayachey,,FE9/FE10: Radiant Dawn,Boss,Mage,Male,FE7/8 ver.,,20,25,007EFF7FFF6B1F4B2E1972561C6273418E392B2DC71C9C779C12F50D4E09A514
Kayachey,,FE9/FE10: Radiant Dawn,Boss,Sage,Male,,1A,22,27,007EFF7FFF6B1F4B2E191C6295490E318E392B2DC71C3F179C12F50D4E09A514
Kayachey,,FE9/FE10: Radiant Dawn,Boss,MageKnight,Male,,,,29,007EFF7FDF57DD3A162E4E1D1C6273418E3909259C12B30D1F175812900DA514
Homasa,,FE9/FE10: Radiant Dawn,Boss,Myrmidon,Male,,06,0E,13,007EFF7FFF6B1F4B2E1929436732A521567B6F5ECA49945AEF454A2DA518A514
Homasa,,FE9/FE10: Radiant Dawn,Boss,Assassin,Male,,,3E,17,007EFF7F9D5FFB466D08BA102943262E567B6F5E940C7308945AEF454A2DA514
Homasa,,FE9/FE10: Radiant Dawn,Boss,Swordmaster,Male,,08,10,15,007EFF7FDF57BC36912529436732A521767F6F5ECA49945AEF454A2DA518A514
Shiharam,,FE9/FE10: Radiant Dawn,Boss,WyvernRider,Male,,2C,34,1F,007EFF7F2925CE39183A1E4BB02D7B6F524AF75ED849943D2F2DCA1CC810A514
Shiharam,,FE9/FE10: Radiant Dawn,Boss,WyvernLord,Male,,2E,36,21,007E9C7377109F18183A1E4BB02DB556CE39524AD849943D2F2DCA1CC810A514
Shiharam,,FE9/FE10: Radiant Dawn,Boss,WyvernKnight,Male,,,,23,007EFF7F1F7C0000183A1E4BB02DB556CE39524AD849943D2F2DCA1CC810A514
Kasatai,,FE9/FE10: Radiant Dawn,Boss,Knight,Male,,0C,14,09,007EC6182925EF258C31D73AEF3DE5173557BE4B5277A93D8E5ADE7BFE7BA514
Kasatai,,FE9/FE10: Radiant Dawn,Boss,General,Male,,0E,16,0B,007EFF7FBE4BD73A52774C52EF25081559676E5AAA41524AEF3D8C312925A514
Kasatai,,FE9/FE10: Radiant Dawn,Boss,GreatKnight,Male,,,,35,007EDE7BBE4BD73AEF25F4624F4EAA3905255A7FB57ECD59EF3D8C312925A514
Schaeffer,,FE9/FE10: Radiant Dawn,Boss,Fighter,,,0A,12,3F,007EFF7FFF6B1D475A32D621AC6EC849B97B14736F5E701D0D474A368725A514
Schaeffer,,FE9/FE10: Radiant Dawn,Boss,Hero,Male,,04,0C,11,007EFF7FFF6B1F4B2E1DAC6E095666399877F36E4E5A0D474A368725372EA514
Schaeffer,,FE9/FE10: Radiant Dawn,Boss,Warrior,,,0B,13,40,007EFF7FFF6BFF465A32D6212E19B27F987FD1660C52AC6E0D47092E0519A514
Tomenami,,FE9/FE10: Radiant Dawn,Boss,Parson,,Custom,AF,AF,AF,5553FF7FFF6B91661E373967DE7BED4DD2252C193146F75E2E194935EF3DA514
Tomenami,,FE9/FE10: Radiant Dawn,Boss,Priest,,,14,,45,007EFF7FFF6B1F4B2E19D2256E1DE914FB3E352AD26A577F9166AB45E624A514
Tomenami,,FE9/FE10: Radiant Dawn,Boss,Bishop,Male,FE6 ver.,16,,,5553FF7FFF6BBF222E19D2252C19FF0BD509F26B036F577F9166AB45E624A514
Tomenami,,FE9/FE10: Radiant Dawn,Boss,Bishop,Male,FE7/8 ver.,,1E,2B,007EFF7FFF6BFF322F19D2252C19FF0B9166F26B036FDE7B9452AB45E624A514
Tomenami,,FE9/FE10: Radiant Dawn,Boss,Sage,Male,,1A,22,27,007EFF7FFF6B1F4B2E19D2256E1DE914DE7BF75EEF3D357F9166ED4D4935A514
Petrine,,FE9/FE10: Radiant Dawn,Boss,Cavalier_F,Female,,20,29,06,5553FF7FFF5BCE39F431292548328521AC3D49310725A5181D4736324E1DA514
Petrine,,FE9/FE10: Radiant Dawn,Boss,Paladin_F,Female,,22,2B,08,007EFF7FFF6F1C2FB12DFF0348328521AC3D49310725A518BD7FD5660E4EA514
Petrine,,FE9/FE10: Radiant Dawn,Boss,GreatKnight_F,Female,,,,36,007EDE7BDF1F1917110EF4564F42AA2D05195A7FB57ECD59AC3D49310725A514
Rikard,,FE9/FE10: Radiant Dawn,Boss,Cavalier,Male,,20,28,05,007EFF7FFF5B3749F431CF30B5292E1DEF3D8C312925C6181D4736324E1DA514
Rikard,,FE9/FE10: Radiant Dawn,Boss,Paladin,Male,,22,2A,07,007EFF7FFF6F1C2FB12DFF033749CF30EF3D8C312925C618BD7FD5660E4EA514
Rikard,,FE9/FE10: Radiant Dawn,Boss,GreatKnight,Male,,,,35,007EDE7B1D7356568F39985EF3494E35A9205A7FB57ECD59EF3D8C312925A514
Gromell,,FE9/FE10: Radiant Dawn,Boss,WyvernRider,Male,,2C,34,1F,007EFF7F2949CE6D183A1E4BB02D7B6F524AF75ED849943D2F2DCA1CC810A514
Gromell,,FE9/FE10: Radiant Dawn,Boss,WyvernLord,Male,,2E,36,21,007E9C7F75269F3B183A1E4BB02DB57ECE6D5276D849943D2F2DCA1CC810A514
Gromell,,FE9/FE10: Radiant Dawn,Boss,WyvernKnight,Male,,,,23,007EFF7F1F7C0000183A1E4BB02DB57ECE6D5276D849943D2F2DCA1CC810A514
Bertram,,FE9/FE10: Radiant Dawn,Boss,Cavalier,Male,,20,28,05,007EFF7FFF5B773DF431EF28E6394425CF396C2D0921A6141D4736324E1DA514
Bertram,,FE9/FE10: Radiant Dawn,Boss,Paladin,Male,,22,2A,07,007E5A7FFF6F1C2FB12DFF03773DEF28CF396C2D0921A614105A8C45082DA514
Bertram,,FE9/FE10: Radiant Dawn,Boss,GreatKnight,Male,,,,35,007EDE7B5F6AD9513335945EEF494A35A5205A7FB57ECD59CF396C2D0921A514
Hafedd,,FE9/FE10: Radiant Dawn,Boss,Soldier,,,30,38,4E,007EFF7FFF6B1F4BE608B11E2E1A8A115D1F9616AF0DF23D8E312B25C718A514
Hafedd,,FE9/FE10: Radiant Dawn,Boss,Halberdier,,Custom,8D,8D,8D,007EFF7FFF6B98771E4B5D1FF472182AF23D9616EC51AF0D8E312E190921A514
Hafedd,,FE9/FE10: Radiant Dawn,Boss,General,Male,,0E,16,0B,007EFF7FDF631B3B5D1F34161226091559676E5AAA41554AF23D8E312B25A514
Heddwyn,,FE9/FE10: Radiant Dawn,Boss,Mage,Male,FE6 ver.,18,,,5553FF7FFF6B1F4B2E19383634372D268E392B2DC71CCF670C53493E8629A514
Heddwyn,,FE9/FE10: Radiant Dawn,Boss,Mage,Male,FE7/8 ver.,,20,25,007EFF7FFF6B1F4B2E19725634372D268E392B2DC71C9C770C53493E8629A514
Heddwyn,,FE9/FE10: Radiant Dawn,Boss,Sage,Male,,1A,22,27,007EFF7FFF6B1F4B2E1934376F2AAA1D8E392B2DC71CCF670C53493E8629A514
Heddwyn,,FE9/FE10: Radiant Dawn,Boss,MageKnight,Male,,,,29,007EFF7FDF57DD3A162E4E1D34372D268E3909250C530836AE63CB4AE731A514
Bryce,,FE9/FE10: Radiant Dawn,Boss,Knight,Male,,0C,14,09,007EC7182A25F02D8D31F846F03DE5173557DF5B1A218D10D418DE7BFE7BA514
Bryce,,FE9/FE10: Radiant Dawn,Boss,General,Male,,0E,16,0B,007EFF7FDF5BF8461A21B114F02D081959676E5AAA41534AF03D8D312A25A514
Bryce,,FE9/FE10: Radiant Dawn,Boss,GreatKnight,Male,,,,35,007EDE7BDF5BF846F02D9852F33D4E29A9145A7FB57ECD59F03D8D312A25A514
Ashnard,,FE9/FE10: Radiant Dawn,Boss,WyvernRider,Male,,2C,34,1F,007EFF7F272DCB45183A1E4BB02DBF417A181D2DCF396C2D0921C618C810A514
Ashnard,,FE9/FE10: Radiant Dawn,Boss,WyvernLord,Male,,2E,36,21,007EFF6A272DCB45183A1E4BB02DBF417A181D2DCF396C2D0921C618C810A514
Ashnard,,FE9/FE10: Radiant Dawn,Boss,WyvernKnight,Male,,,,23,007EFF7F1F7C0000183A1E4BB02DBF417A181D2DCF396C2D0921C618C810A514
Pugo,,FE9/FE10: Radiant Dawn,Boss,Fighter,,,0A,12,3F,007EFF7FFF6B1D475A32D6215B373226B97B14736F5E701D1D2E96210F15A514
Pugo,,FE9/FE10: Radiant Dawn,Boss,Hero,Male,,04,0C,11,007EFF7FFF6B1F4B2E1D5B37952AAE1D9877F36E4E5A1D2E96210F15372EA514
Pugo,,FE9/FE10: Radiant Dawn,Boss,Warrior,,,0B,13,40,007EFF7FFF6BFF465A32D6212E197B6F987FD1660C52524A1D2E741DCA10A514
Isaiya,,FE9/FE10: Radiant Dawn,Boss,Myrmidon,Male,,06,0E,13,007EFF7FFF6B1F4B2E19762D1121AB14567B6F5ECA49503ACC2D281DC514A514
Isaiya,,FE9/FE10: Radiant Dawn,Boss,Assassin,Male,,,3E,17,007EFF7F9D5FFB462B215542762DEF1C567B6F5ED031AF2D503ACC2D281DA514
Isaiya,,FE9/FE10: Radiant Dawn,Boss,Swordmaster,Male,,08,10,15,007EFF7FDF57BC369125762D1121AB14767F6F5ECA49503ACC2D281DC514A514
Zaitan,,FE9/FE10: Radiant Dawn,Boss,Knight,Male,,0C,14,09,007E6808CF10D0393619B8569D21E51735579F73504A2825CC39DE7BFE7BA514
Zaitan,,FE9/FE10: Radiant Dawn,Boss,General,Male,,0E,16,0B,007EFF7F9F73B856504A8B31D039E81C59676E5AAA413F369D213619CF10A514
Zaitan,,FE9/FE10: Radiant Dawn,Boss,GreatKnight,Male,,,,35,007EDE7B9F73B856D039D45A2F468A31E51C5A7FB57ECD599D213619CF10A514
Kezhda,,FE9/FE10: Radiant Dawn,Boss,Myrmidon,Male,,06,0E,13,007EFF7FFF6B1F4B2E193A5F744AAD31D75632426C2D1D15D6108F0C4804A514
Kezhda,,FE9/FE10: Radiant Dawn,Boss,Assassin,Male,,,3E,17,007EFF7F9D5FFB46E520CB413A5F313ED75632426831472D1D15D6108F0CA514
Kezhda,,FE9/FE10: Radiant Dawn,Boss,Swordmaster,Male,,08,10,15,007EFF7FDF57BC3691253A5F744AAD31D75632426C2D1D15D6108F0C4804A514
Catalena,,FE9/FE10: Radiant Dawn,Boss,PegasusKnight,,,2A,32,48,007EFF7F7021BF2EFF6BFF0F2945CE69C8109F337522BE675B5BD74A4B11A514
Catalena,,FE9/FE10: Radiant Dawn,Boss,FalcoKnight,,,2B,33,49,007EFF7F70219E36FF6BFF0F2945CE69C8109F337522BE675B5BD74A4B116310
Catalena,,FE9/FE10: Radiant Dawn,Boss,WyvernKnight_F,Female,,,,24,007EFF7F1F7C0000183A1E4BB02DB57ECE6952769F33F92A331E6C15C810A514
Valtome,,FE9/FE10: Radiant Dawn,Boss,Parson,,Custom,AF,AF,AF,5553FF7FFF6B3E591E373A67F972F7449F16B50D324653562E19AF2C8D39A514
Valtome,,FE9/FE10: Radiant Dawn,Boss,Priest,,,14,,45,007EFF7FFF6B1F4B2E199F16F811500DFB3E352AD26ADF7A3E59F744AF2CA514
Valtome,,FE9/FE10: Radiant Dawn,Boss,Bishop,Male,FE6 ver.,16,,,5553FF7FFF6BBF222E199F16B50DFF0BD509F972F14D3E59F744AF2C6818A514
Valtome,,FE9/FE10: Radiant Dawn,Boss,Bishop,Male,FE7/8 ver.,,1E,2B,007EFF7FFF6BFF322F199F16B50DFF0B3E59F972F14DDF779552F744AF2CA514
Valtome,,FE9/FE10: Radiant Dawn,Boss,Sage,Male,,1A,22,27,007EFF7FFF6B1F4B2E199F16F811500DDF77F85AF03D7F723E59F744AF2CA514
Hetzel,,FE9/FE10: Radiant Dawn,Boss,Parson,,Custom,AF,AF,AF,5553FF7FFF6BD25E1E3739677C532E4A175F0F3E3146953E2E196931CE29A514
Hetzel,,FE9/FE10: Radiant Dawn,Boss,Priest,,,14,,45,007EFF7FFF6B1F4B2E19175F524A8C31FB3E352AD26A9777D25E2E4A6931A514
Hetzel,,FE9/FE10: Radiant Dawn,Boss,Bishop,Male,FE6 ver.,16,,,5553FF7FFF6BBF222E19175F0F3EFF0BD5097C535336D25E2E4A6931C518A514
Hetzel,,FE9/FE10: Radiant Dawn,Boss,Bishop,Male,FE7/8 ver.,,1E,2B,007EFF7FFF6BFF322F19175F0F3EFF0BD25E7C535336DE7B94522E4A6931A514
Hetzel,,FE9/FE10: Radiant Dawn,Boss,Sage,Male,,1A,22,27,007EFF7FFF6B1F4B2E19175F524A8C31DE7BF75EEF3D9777D25E2E4A6931A514
Lekain,,FE9/FE10: Radiant Dawn,Boss,Parson,,Custom,AF,AF,AF,5553FF7FFF6BFC201E373A67DF77B518DF3F981E3246F85A2E196E10F03DA514
Lekain,,FE9/FE10: Radiant Dawn,Boss,Priest,,,14,,45,007EFF7FFF6B1F4B2E19DF3FFA26F50DFB3E352AD26A7F52FC20B5186E10A514
Lekain,,FE9/FE10: Radiant Dawn,Boss,Bishop,Male,FE6 ver.,16,,,5553FF7FFF6BBF222E19DF3F981EFF0BD5097F66B545FC20B5186E102708A514
Lekain,,FE9/FE10: Radiant Dawn,Boss,Bishop,Male,FE7/8 ver.,,1E,2B,007EFF7FFF6BFF322F19DF3F981EFF0BFC207F66B545DF779552B5186E10A514
Lekain,,FE9/FE10: Radiant Dawn,Boss,Sage,Male,,1A,22,27,007EFF7FFF6B1F4B2E19DF3FFA26F50DDF77F85AF03DDF3DFC20B5186E10A514
Dheginsea,,FE9/FE10: Radiant Dawn,Boss,BlackDragon,,Custom,BE,BE,BE,344FFF7F7A63BA46D54E563E303AD131AD316D254A25E71819041204A5140D00
Dheginsea,,FE9/FE10: Radiant Dawn,Boss,Mamkute,,FE6 ver.,38,,,5553FF7F9D36D825EC148C4AE9394625B926131E6D15EF3D8C312925C618A514
Dheginsea,,FE9/FE10: Radiant Dawn,Boss,FireDragon,,FE6 ver.,3A,,,5553103EFF631F135D11FF7F1904734A103EAD314A25E718E7187A63D54E840C
Dheginsea,,FE9/FE10: Radiant Dawn,Boss,FireDragon,,FE7 ver.,,46,,B967FF7F734A103EAD314A259C73734EE718FF7B9F27BF16FE09FB00BB00840C
Dheginsea,,FE9/FE10: Radiant Dawn,Boss,Manakete_2_F,,FE8 ver.,,,3C,007E3F439D36D825E718103EAD314A258C4AE93946256D15E90C1F041904A514
Ashera,,FE9/FE10: Radiant Dawn,Boss,Witch,,Custom,B5,B5,B5,5553FF7FDF6F7C2D3F478D42151D7D2EEF3DD325AE10EA316B2D4721E71CA514
Ashera,,FE9/FE10: Radiant Dawn,Boss,Shaman_F,Female,,1D,25,2E,5553FF7FFF6BDF2E2E197B1B7C2DF31C8D42A92DE518EF3D8C3108218410A514
Ashera,,FE9/FE10: Radiant Dawn,Boss,Druid_F,Female,,1F,27,30,5553FF7FDF579E1A8A107F4E7C2DF31C8D42A92DE518EF3D8C31082184100000
Ashera,,FE9/FE10: Radiant Dawn,Boss,Druid,Male,,1E,26,2F,5553FF7FDF579E1A8A107F4E7C2DF31C8D42A92DE518EF3D8C31082184100000
Ashera,,FE9/FE10: Radiant Dawn,Boss,Summoner_F,Female,,,,32,007EFF7FFF6B1F4B2E19FF1B9E1A7C2DF31C51578D42A92DEF3D8C310821A514
Ashera,,FE9/FE10: Radiant Dawn,Boss,Summoner,Male,,,,31,007EFF7FFF6B1F4B2E19FF1B9E1A7C2DF31C51578D42A92DEF3D8C310821A514
Greil,,FE9/FE10: Radiant Dawn,Boss,Fighter,,,0A,12,3F,007EFF7FFF6B1D475A32D621372E6F1DB97B14736F5E701D8C6AE9514635A514
Greil,,FE9/FE10: Radiant Dawn,Boss,Hero,Male,,04,0C,11,007EFF7FFF6B1F4B2E1D372EB1212B159877F36E4E5A8C6AE9514635372EA514
Greil,,FE9/FE10: Radiant Dawn,Boss,Warrior,,,0B,13,40,007EFF7FFF6BFF465A32D6212E197F27987FD1660C525A1A8C6AA845E424A514
