Character Name,Character Notes,Character Set,Player or Boss,Class Name,Class Notes 1,Class Notes 2,FE6 Hex Address,FE7 Hex Address,FE8 Hex Address,Palette Hex
Arcardo,,FE6: The Binding Blade,Boss,Paladin,Male,,22,2A,7,007EFF7FFF6F1C2FB12DFF031900520C936EEE514939A41CBD7FD5660E4EA514
Arcardo,,FE6: The Binding Blade,Boss,GreatKnight,Male,,,,35,007EDE7B7F6FFB5EB135965EF1494C35A7205A7FB57ECD59936EEE514939A514
Martel,,FE6: The Binding Blade,Boss,Parson,,Custom,AF,AF,AF,5553FF7FFF6B37791E371813FF17F25CB5252E19100E18132E19AC3C100EA514
Martel,,FE6: The Binding Blade,Boss,Priest,,,14,,45,007EFF7FFF6B1F4B2E19B525501DEB14FB3E352AD26AFF171813100E0805A514
Martel,,FE6: The Binding Blade,Boss,Bishop,Male,FE6 ver.,16,,,5553FF7FFF6BBF222E19B5252E19FF0BD509F26B036FFF171813100E0805A514
Martel,,FE6: The Binding Blade,Boss,Bishop,Male,FE7/8 ver.,,1E,2B,007EFF7FFF6BFF322F19B5252E19FF0BFF17F26B036F3779CF5018130805A514
Martel,,FE6: The Binding Blade,Boss,Sage,Male,,1A,22,27,007EFF7FFF6B1F4B2E19B525501DEB143779F25CAC3CFF171813100E0805A514
Monke,,FE6: The Binding Blade,Boss,Nomad,Male,,26,2E,,007EFF7FDF57DD3A14234F1A0E42692D1F43DF1D19001004193F52328A11A514
Monke,,FE6: The Binding Blade,Boss,NomadTrooper,Male,,28,30,,007EFF7F14231947ED490D160E42692D1F43BD1D170010047C4F953A2735A514
Monke,,FE6: The Binding Blade,Boss,Archer,Male,,10,18,19,007EFF7FFF6B1F4BEC100E428B310721BF2ED71D777FFA2F14230D160709A514
Monke,,FE6: The Binding Blade,Boss,Sniper,Male,,12,1A,1B,007EFF7FFF6B1F4B2E190E428B310721BF2ED71DEC10FA2F14230D160709A514
Monke,,FE6: The Binding Blade,Boss,Ranger,Male,,,,1D,5553FF7FFF4BBD2EF41D0D160E42692D1F43BD1D170010041D4714234E1DA514
Sigune,,FE6: The Binding Blade,Boss,PegasusKnight,,,2A,32,48,007EFF7F7021BF2EFF6BFF0FA8458C66C810027682599F77FD6E795E013DA514
Sigune,,FE6: The Binding Blade,Boss,FalcoKnight,,,2B,33,49,007EFF7F70219E36FF6BFF0FA8458C66C810027682595F779D725962013D6310
Sigune,,FE6: The Binding Blade,Boss,WyvernKnight_F,Female,,,,24,007EFF7F1F7C0000183A1E4BB02D5F7759629D7202768259013D8120C810A514
Kel,,FE6: The Binding Blade,Boss,Myrmidon,Male,,6,0E,13,007EFF7FFF6B1F4B2E199B153511CE0C567B6F5ECA49BC1FD516EE0D0709A514
Kel,,FE6: The Binding Blade,Boss,Assassin,Male,,,3E,17,007EFF7F9D5FFB464C19D5169B15120D567B6F5EEE0D353A523ECE312921A514
Kel,,FE6: The Binding Blade,Boss,Swordmaster,Male,,8,10,15,007EFF7FDF57BC3691259B153511CE0C767F6F5ECA49BC1FD516EE0D0709A514
Roartz,,FE6: The Binding Blade,Boss,Knight,Male,,0C,14,9,007E87140D29B315B341DA3A7A5EE5173557BD5F1F261015981DFF7FFE7BA514
Roartz,,FE6: The Binding Blade,Boss,General,Male,,0E,16,0B,5553DE7BDF175C2E981DD200EF04A90059676E5AAA41DC667A5EB3410D29A514
Roartz,,FE6: The Binding Blade,Boss,GreatKnight,Male,,,,35,007EDE7BBD5FDA3AB3159752F23D4D29A8145A7FB57ECD597A5EB3410D29A514
Thoril,,FE6: The Binding Blade,Boss,Nomad,Male,,26,2E,,007EFF7FDF57DD3A557B905E914EAB351F43DF1D19001004193F5232AB3DA514
Thoril,,FE6: The Binding Blade,Boss,NomadTrooper,Male,,28,30,,007EFF7F557B1947ED49905E575F2F3E1F43BD1D170010047C4F953A2735A514
Thoril,,FE6: The Binding Blade,Boss,Archer,Male,,10,18,19,007EFF7FFF6B1F4BC820575F724AAC31385E703D777F557B905EAB3DE620A514
Thoril,,FE6: The Binding Blade,Boss,Sniper,Male,,12,1A,1B,007EFF7FFF6B1F4B2E19575F724AAC31385E703DC820557B905EAB3DE620A514
Thoril,,FE6: The Binding Blade,Boss,Ranger,Male,,,,1D,5553FF7FFF4BBD2EF41D905E575F2F3E1F43BD1D170010041D47557B4E1DA514
Tick,,FE6: The Binding Blade,Boss,Knight,Male,,0C,14,9,007E0621EB41D135D062184FB57FE5173557BE6B7F43D3297B36FF7FFE7BA514
Tick,,FE6: The Binding Blade,Boss,General,Male,,0E,16,0B,007EFF7FBE6B184FED452935D135A51459676E5AAA41DA7FB57FD062EB41A514
Tick,,FE6: The Binding Blade,Boss,GreatKnight,Male,,,,35,007EDE7BBE6B184FD1359752F23D4D29A8145A7FB57ECD59B57FD062EB41A514
Murdock,,FE6: The Binding Blade,Boss,Knight,Male,,0C,14,9,007E6828D04CEC017559F2027C76E5173557D8031A000D001400FF7FFE7BA514
Murdock,,FE6: The Binding Blade,Boss,General,Male,,0E,16,0B,5553DE7BD803F62214000E00EF04A90059676E5AAA41BB727C767559D04CA514
Murdock,,FE6: The Binding Blade,Boss,GreatKnight,Male,,,,35,007EDE7BD803F202EC019952F43D4F29AA145A7FB57ECD597C767559D04CA514
Peres,,FE6: The Binding Blade,Boss,Shaman,Male,,1C,24,2D,007EFF7FFF6BDF2E2E197B1B3A1693213F267619CB0C545ACF452A2D8518A514
Peres,,FE6: The Binding Blade,Boss,Druid,Male,,1E,26,2F,007EFF7FFF6B1F4B2E19FF1B9E1A52093F267619CB0C545ACF452A2D8518A514
Peres,,FE6: The Binding Blade,Boss,Summoner,Male,,,,31,007EFF7FFF6B1F4B2E19FF1B9E1AD84EF0353F267619CB0C545ACF452A2DA514
ZephielFE6,,FE6: The Binding Blade,Boss,King,,,3D,,,5553FF7FFF579A329421EC10FF1BCD11567B2D56893D5776B35D0F590A41A514
ZephielFE6,,FE6: The Binding Blade,Boss,Knight,Male,,0C,14,9,007E85200A41B3150F59DA3AB35DE5173557BD5F8C31C6182925DE7BFE7BA514
ZephielFE6,,FE6: The Binding Blade,Boss,General,Male,,0E,16,0B,007EFF7FBD5FDA3A2925C618B315A90059676E5AAA415776B35D0F590A41A514
ZephielFE6,,FE6: The Binding Blade,Boss,GreatKnight,Male,,,,35,007EDE7BBD5FDA3AB3159452EF3D4A29C6185A7FB57ECD59B35D0F590A41A514
Brunnya,,FE6: The Binding Blade,Boss,Mage_F,Female,FE6 ver.,19,,,5553FF7FFF6B1F4B2E19FF65F9509334FA3C74281010FC3DB5140F000828A514
Brunnya,,FE6: The Binding Blade,Boss,Mage_F,Female,FE7/8 ver.,,21,26,007EFF7FFF6B1F4B2E19FF65F950933456568F39C81C392AB5140F000828A514
Brunnya,,FE6: The Binding Blade,Boss,Sage_F,Female,FE6 ver.,1B,,,55535656FF6BBE462E19FF65F9509334FA3C74281010F345B5140F000828A514
Brunnya,,FE6: The Binding Blade,Boss,Sage_F,Female,FE7/8 ver.,,23,28,5553FF7FFF6B1F4B2E19FF65F950933456568F39C81C1D73B5140F000828A514
Brunnya,,FE6: The Binding Blade,Boss,MageKnight_F,Female,,,,2A,5553FF7FDF57DD3A162E4E1DF950933456568F39B5140F00FC3DB5140F00A514
Jahn,,FE6: The Binding Blade,Boss,Mamkute,,FE6 ver.,38,,,5553FF7FDF479C2A4E15FF1FBF1A7E15D4760E5A8A493D31F624AF18480CA514
Jahn,,FE6: The Binding Blade,Boss,FireDragon,,FE6 ver.,3A,,,5553DF08FF631F13007CFF7F7D131F32DF08BA08950470047004CF624C524B04
Jahn,,FE6: The Binding Blade,Boss,FireDragon,,FE7 ver.,,46,,B967FF7F1F32DF08BA0895049C73734E7004FF7B9F27BF16FE09FB00BB004B04
Jahn,,FE6: The Binding Blade,Boss,Manakete_2_F,,FE8 ver.,,,3C,007EDE7BDF479C2A70041F32DF08B808DF08B80870043D31D320DF379526A514
Idunn,,FE6: The Binding Blade,Boss,MagicDragon,,,3C,,,FA67FF7F0000D97EF0552A350000BF251A043362AE497672FF4B3C7FFF7FBF25
Idunn,,FE6: The Binding Blade,Boss,FireDragon,,FE7 ver.,,46,,B967FF7F3C7FD97E3362F0559C73734EAE49FF7BBC7E177E7279EC50BB002A35
Idunn,,FE6: The Binding Blade,Boss,Manakete_2_F,,FE8 ver.,,,3C,007EDE7BFF5B1F4B2A353C7F7672F0557D7FB662CF4192510C35BF251A04A514
Idunn,,FE6: The Binding Blade,Boss,Shaman_F,Female,,1D,25,2E,5553FF7FFF6BDF2E2E197B1B7D7F53563C7F33622A3592512E3DC9286514A514
Idunn,,FE6: The Binding Blade,Boss,Druid_F,Female,,1F,27,30,5553FF7FDF579E1A0D04BF251A0452093C7F33622A3592512E3DC92865140000
Idunn,,FE6: The Binding Blade,Boss,Summoner_F,Female,,,,32,007EFF7FFF6B1F4B2E19BF251A047D7F53563C7F33622A3592512E3DC928A514
