Character Name,Character Notes,Character Set,Player or Boss,Class Name,Class Notes 1,Class Notes 2,FE6 Hex Address,FE7 Hex Address,FE8 Hex Address,Palette Hex
MuellerFE2,,FE2/15: Echoes,Boss,NomadTrooper,Male,,28,30,,007EFF7FBA1DDD3A9121321533266D193F26BA1D3215A908BE37162A0B15A514
MuellerFE2,,FE2/15: Echoes,Boss,Archer,Male,,10,18,19,007EFF7FFF6B1F4BCB0C3326AF1D2A153F267519777F14528F3D0A298514A514
MuellerFE2,,FE2/15: Echoes,Boss,Sniper,Male,,12,1A,1B,007EFF7FFF6B1F4B2E193326AF1D2A153F267519CB0C14528F3D0A298514A514
MuellerFE2,,FE2/15: Echoes,Boss,Ranger,Male,,,,1D,5553FF7FFF4BBD2E91210A2933266D193F26BA1D3215A908162A8F3D0B15A514
Rudolf,,FE2/15: Echoes,Boss,Cavalier,Male,,20,28,5,007EFF7FFF5B3739F431CF24FF73B54E181DD2148C0C46081D4736324E1DA514
Rudolf,,FE2/15: Echoes,Boss,Paladin,Male,,22,2A,7,007EFF7FFF6F1C2FB12DFF033739CF24181DD2148C0C4608BD7FD5660E4EA514
Rudolf,,FE2/15: Echoes,Boss,GreatKnight,Male,,,,35,007EDE7B9F3F98329121985AF3454E31A91C5A7FB57ECD59181DD2148C0CA514
GarciaFE2,,FE2/15: Echoes,Boss,Cantor,,Custom,A5,A5,A5,5553DE7BD2413D5B975676466E31F141E920B139AF2D4C2D4D2D8510E91CA514
GarciaFE2,,FE2/15: Echoes,Boss,Cantor2,,Custom,A6,A6,A6,5553D2413D5B97566E31E920F141B1398510343E6C314C2D4D2DE820E91CA514
GarciaFE2,,FE2/15: Echoes,Boss,Necromancer,,,,,4F,007ED95E9756F1414C2D3D5B343E6E31E920B1394D2DE91CD0416C31E820A514
GarciaFE2,,FE2/15: Echoes,Boss,DarkDruid,,,,45,,007EFF7FBB55CB7F6B7E3D5B7646AF2DB1394D2DE91CD0416C31E8208410A514
GarciaFE2,,FE2/15: Echoes,Boss,Shaman,Male,,1C,24,2D,007EFF7F9756AF39E81C7F63554293213D5B343E2A21B1394D2DE91C8510A514
GarciaFE2,,FE2/15: Echoes,Boss,Druid,Male,,1E,26,2F,007EFF7FFF6B1F4BE8187F63B84AD0313D5B343E2A21B1394D2DE91C8510A514
GarciaFE2,,FE2/15: Echoes,Boss,Summoner,Male,,,,31,007E97569756AF39E81CFF1B9E1AD2412C2D3D5B7646AF2DB1394D2DE91CA514
Dolth,,FE2/15: Echoes,Boss,Cantor,,Custom,A5,A5,A5,5553DE7B5A6BDB5A564E3546B556D13D1042D0596E2D2B296C452925E82CA514
Dolth,,FE2/15: Echoes,Boss,Cantor2,,Custom,A6,A6,A6,5553FF7FDB5A564E39679452D13DD0591042F23D33652B296C45CD44E82CA514
Dolth,,FE2/15: Echoes,Boss,Necromancer,,,,,4F,007E564E564ED13D2B291D631442D13D2B29D0596C45E82C3365EF4CAA34A514
Dolth,,FE2/15: Echoes,Boss,DarkDruid,,,,45,,007EFF7FBB55CB7F6B7EDB5AF53D6E2DD0596C45E82C3365EF4CAA34651CA514
Dolth,,FE2/15: Echoes,Boss,Shaman,Male,,1C,24,2D,007EFF7F564E8F35C81C1D6314429321DB5AF23D0921D0596C45E82C8418A514
Dolth,,FE2/15: Echoes,Boss,Druid,Male,,1E,26,2F,007EFF7FFF6B1F4BC8181D63564A8F31DB5AF23D0921D0596C45E82C8418A514
Dolth,,FE2/15: Echoes,Boss,Summoner,Male,,,,31,007E564E564E8F35C81CFF1B9E1A39673146DB5A35466E2DD0596C45E82CA514
JamilFE2,,FE2/15: Echoes,Boss,Arcanist,,Custom,A3,A3,A3,5553FF7F9D7FDF1F7456775DBF0AEF3C9701AE386F254A2D6924EA18891CA514
JamilFE2,,FE2/15: Echoes,Boss,Arcanist2,,Custom,A4,A4,A4,5553DD7F9877DF1F9D7FD4317456AE382D566F25BF0A4A2DEA188B2C671CA514
JamilFE2,,FE2/15: Echoes,Boss,Shaman,Male,,1C,24,2D,007EFF7F9D7F74564A2D7B1B3A1693217F3B56262B15AE388B2C671C4410A514
JamilFE2,,FE2/15: Echoes,Boss,Druid,Male,,1E,26,2F,007EFF7FFF6B1F4B2E19FF1B9E1A52097F3B56262B15AE388B2C671C4410A514
JamilFE2,,FE2/15: Echoes,Boss,Summoner,Male,,,,31,007E9D7F9D7F74564A2D7F3B5626D656EF39163A912D0B1DAE388B2C671CA514
Jedah,,FE2/15: Echoes,Boss,Cantor,,Custom,A5,A5,A5,5553DE7B5A6B5F33737FDE36B5564E6610427849D32D894DD13429256A20A514
Jedah,,FE2/15: Echoes,Boss,Cantor2,,Custom,A6,A6,A6,5553FF7F5F33737F396794524E6678491042D32DD318894DD1348D106A20A514
Jedah,,FE2/15: Echoes,Boss,Necromancer,,,,,4F,007EF776F776315E8C3DBE5FB846BD6F944A73392F2DCA1C1921D3188D10A514
Jedah,,FE2/15: Echoes,Boss,DarkDruid,,,,45,,007EFF7FBB55CB7F6B7EBE5FB846F1291921D3188D1073392F2DCA1C6510A514
Jedah,,FE2/15: Echoes,Boss,Shaman,Male,,1C,24,2D,007EFF7FF776EF510829BE5FB84693211921B114690C73392F2DCA1C6510A514
Jedah,,FE2/15: Echoes,Boss,Druid,Male,,1E,26,2F,007EFF7FFF6B1F4B0915BE5FB846F1291921B114690C73392F2DCA1C6510A514
Jedah,,FE2/15: Echoes,Boss,Summoner,Male,,,,31,007EF776F776EF510829BE5FB846BD6F944A1921D3188D1073392F2DCA1CA514
Rinea,,FE2/15: Echoes,Boss,Witch,,Custom,B5,B5,B5,5553FF7FDF6FB26E3F47D57A0E567D2EFF7BD3256939305A9C676B3D1953A514
Rinea,,FE2/15: Echoes,Boss,Shaman_F,Female,,1D,25,2E,5553FF7FFF6BDF2E2E197B1BB26ECC49D57A305A6B3DFF7B9C671953081DA514
Rinea,,FE2/15: Echoes,Boss,Druid_F,Female,,1F,27,30,5553FF7FDF579E1AEC0CFF1B9E1A5209D57A305A6B3DFF7B9C671953081D0000
Rinea,,FE2/15: Echoes,Boss,Druid,Male,,1E,26,2F,5553FF7FDF579E1AEC0CFF1B9E1A5209D57A305A6B3DFF7B9C671953081D0000
Rinea,,FE2/15: Echoes,Boss,Summoner_F,Female,,,,32,007EFF7FFF6B1F4B2E19FF1B9E1AB26ECC49D57A305A6B3DFF7B19538D29A514
Rinea,,FE2/15: Echoes,Boss,Summoner,Male,,,,31,007EFF7FFF6B1F4B2E19FF1B9E1AB26ECC49D57A305A6B3DFF7B19538D29A514
Aurum,,FE2/15: Echoes,Boss,Nomad,Male,,26,2E,,007E7D6B3B6332425629EF1C9842B02DBF2FD922F115090D162A91218810A514
Aurum,,FE2/15: Echoes,Boss,NomadTrooper,Male,,28,30,,007E7D6B5629B7529121EF1C9842B02DBF2FD922F115090D3B6332420B15A514
Aurum,,FE2/15: Echoes,Boss,Archer,Male,,10,18,19,007E7D6B3B6332422B119842F2314C21BF2F751E5446BD355629EF1C8810A514
Aurum,,FE2/15: Echoes,Boss,Sniper,Male,,12,1A,1B,007E7D6B3B63324229219842F2314C21BF2F751E2B11BD355629EF1C8810A514
Aurum,,FE2/15: Echoes,Boss,Ranger,Male,,,,1D,55537D6B3B6332429121EF1C9842B02DBF2FD922F115090D162A56290B15A514
Gharn,,FE2/15: Echoes,Boss,Arcanist,,Custom,A3,A3,A3,5553FF7F9D7FDF1F7456775DBF0AEF3C970171456F254A2DEB2CEA18891CA514
Gharn,,FE2/15: Echoes,Boss,Arcanist2,,Custom,A4,A4,A4,5553DD7F9877DF1F9D7FD431745671452D566F25BF0A4A2DEA182D35C924A514
Gharn,,FE2/15: Echoes,Boss,Shaman,Male,,1C,24,2D,007EFF7F9D7F74564A2D7B1B3A169321F82D501DA81071452D35C9246514A514
Gharn,,FE2/15: Echoes,Boss,Druid,Male,,1E,26,2F,007EFF7FFF6B1F4B2E19FF1B9E1A5209F82D501DA81071452D35C9246514A514
Gharn,,FE2/15: Echoes,Boss,Summoner,Male,,,,31,007E9D7F9D7F74564A2DFF1B9E1A7C5F533EF82D92250C1971452D35C924A514
Argentum,,FE2/15: Echoes,Boss,Nomad,Male,,26,2E,,007E7D6B3B6332425629EF1C32426C2DFC7B776B4F462825162A91218810A514
Argentum,,FE2/15: Echoes,Boss,NomadTrooper,Male,,28,30,,007E7D6B5629B7529121EF1C32426C2DFC7B776B4F4628253B6332420B15A514
Argentum,,FE2/15: Echoes,Boss,Archer,Male,,10,18,19,007E7D6B3B6332426A293242AE312921FC7BB3525446BD355629EF1C8810A514
Argentum,,FE2/15: Echoes,Boss,Sniper,Male,,12,1A,1B,007E7D6B3B63324229213242AE312921FC7BB3526A29BD355629EF1C8810A514
Argentum,,FE2/15: Echoes,Boss,Ranger,Male,,,,1D,55537D6B3B6332429121EF1C32426C2DFC7B776B4F462825162A56290B15A514
Cerberus,,FE2/15: Echoes,Boss,DreadFighter,,Custom,A8,A8,A8,5553FF7FDF57787BEE30F8667A322E418E5EAB24F045EB3067356718A720A514
Cerberus,,FE2/15: Echoes,Boss,Myrmidon,Male,,6,0E,13,007E3A6FF866F0450825EE30AB246718B65E324EAD3993552E41C92C6518A514
Cerberus,,FE2/15: Echoes,Boss,Assassin,Male,,,3E,17,007E3A6FF866F045C92C9355EE30AB24B65E324E2E412E41EE30AB246718A514
Cerberus,,FE2/15: Echoes,Boss,Swordmaster,Male,,8,10,15,007E3A6FF866F0450825EE30AB246718B65E324EAD3993552E41C92C6518A514
Hades,,FE2/15: Echoes,Boss,Cavalier,Male,,20,28,5,007E5C671A5F37398E31CF24DF66F5459A65344DCD34671C964E123E0921A514
Hades,,FE2/15: Echoes,Boss,Paladin,Male,,22,2A,7,007E5C671A5F54468D317D6B3739CF249A65344DCD34671C954EAE35E71CA514
Hades,,FE2/15: Echoes,Boss,GreatKnight,Male,,,,35,007EDE7BD77BF15EEC3D9452EF3D4A29E71C5A7FB57ECD599A65344DCD34A514
Naberius,,FE2/15: Echoes,Boss,DreadFighter,,Custom,A8,A8,A8,5553FF7FDF57787BEC38F8667A32B1348E5EA92CF0458D286735661C691CA514
Naberius,,FE2/15: Echoes,Boss,Myrmidon,Male,,6,0E,13,007E3A6FF866F04508257456CF412A2DB65E324EAD39F744B1346B244614A514
Naberius,,FE2/15: Echoes,Boss,Assassin,Male,,,3E,17,007E3A6FF866F0456B24F744CF412A2DB65E324EB134B134EC38A92C661CA514
Naberius,,FE2/15: Echoes,Boss,Swordmaster,Male,,8,10,15,007E3A6FF866F04508257456CF412A2DB65E324EAD39F744B1346B244614A514
Duma,,FE2/15: Echoes,Boss,Mamkute,,FE6 ver.,38,,,5553FF7F1B53553E8E29161F511A8B11D35EED498A355F339F26B519EB0CA514
Duma,,FE2/15: Echoes,Boss,FireDragon,,FE6 ver.,3A,,,5553463EFF631F135D11FF7F9D240853463EE535842D23212321CF624C52A210
Duma,,FE2/15: Echoes,Boss,FireDragon,,FE7 ver.,,46,,B967FF7F9D240853463E842D9C73734E2321FF7F9F27BF16FE09FB00BB00A210
Duma,,FE2/15: Echoes,Boss,Manakete_2,,,,,3B,007E0853463E842D376B2C4EFF7FDF4D9D24771C695FA74AE5352321A210A514
