Character Name,Character Notes,Character Set,Player or Boss,Class Name,Class Notes 1,Class Notes 2,FE6 Hex Address,FE7 Hex Address,FE8 Hex Address,Palette Hex
Clanne,,FE17: Engage,Player,Mage,Male,FE7/8 ver.,,20,25,007EFF7FFF6B1F4B2E1972563C5F33427F5B9846B0319C77EB52E7350419A514
Clanne,,FE17: Engage,Player,Sage,Male,,1A,22,27,007EFF7FFF6B1F4B2E193C5F754AAE317F5B9846B031CE6BEB52E7350419A514
Clanne,,FE17: Engage,Player,MageKnight,Male,,,,29,007EFF7FDF57DD3A162E4E1D3C5F33429846B031EB52E735EB52E7354525A514
Framme,,FE17: Engage,Player,Cleric,,FE6/8 ver.,15,,4A,007EFF7FFF6B1F4B2E195C63954AAE31FB3E352AD26A3F6E9F595B305220A514
Framme,,FE17: Engage,Player,Cleric,,FE7 ver.,,1D,,007EFF7FFF6B1F4B2E195C63954AAE31FB3E352AD26A3F6E9F595B305220A514
Framme,,FE17: Engage,Player,Bishop_F,Female,FE6/8 ver.,17,,2C,5553FF7FFF6B1F472F195C63954AFF4318733F5399423F6E9F595B305220A514
Framme,,FE17: Engage,Player,Bishop_F,Female,FE7 ver.,,1F,,5553FF7FFF6BFF32731D954AAE31FF0B5C633F5399423F6E9F595B305220A514
Framme,,FE17: Engage,Player,Valkyrie,,,25,2D,4C,007EFF7FDF57DD3A501DD0295C63954A3F6E9F595B305524DF6B3B572E18A514
Alfred,,FE17: Engage,Player,Cavalier,Male,,20,28,5,007EFF7FFF5BF306F4310D067C57533A4B72A8552639A31C1D4736324E1DA514
Alfred,,FE17: Engage,Player,Paladin,Male,,22,2A,7,007EFF7FFF6FBD2ED131FF27F3060D064B72A8552639A31CBD7FD5660E4EA514
Alfred,,FE17: Engage,Player,GreatKnight,Male,,,,35,007EDE7BFF5B1F4BB2291753723ECD2928155A7FB57ECD594B72A8552639A514
Etie,,FE17: Engage,Player,Archer_F,Female,,11,19,1A,007EFF7FFF6B1F4B2E191F437D2EB4213F3F9F2A777FFC4315330E220711A514
Etie,,FE17: Engage,Player,Sniper_F,Female,,13,1B,1C,007EFF7FFF6B1F4B2E191F437D2EB4213F3F9F2A5015FC4315330E220711A514
Etie,,FE17: Engage,Player,Ranger_F,Female,,,,1E,5553FF7FFF4BBD2EF41DB5217D2EB421FC4315330E220711FC229F2A2D11A514
Boucheron,,FE17: Engage,Player,Fighter,,,0A,12,3F,007EFF7FFF6B1D475A32D6217932B121B97B14736F5E701D3F1ABB11320DA514
Boucheron,,FE17: Engage,Player,Hero,Male,,4,0C,11,007EFF7FFF6B1F4B2E1D7932F3254D199877F36E4E5A3F1ABB11320D372EA514
Boucheron,,FE17: Engage,Player,Warrior,,,0B,13,40,007EFF7FFF6BFF465A32D6212E190B57987FD1660C52073A3F1ABB11EE08A514
Celine,,FE17: Engage,Player,PriestessT1,,Custom,C6,C6,C6,5553E81418221F4BFF6BCD1D7937FF7FA514E918CF25B7369E5F94019E1AFF1B
Celine,,FE17: Engage,Player,GaidenPriestess,,Custom,AB,AB,AB,5553FF7FFF6B1F4B182A2E197937932ACD1D787B8E5E67399E5FB736CF25A514
Celine,,FE17: Engage,Player,Mage_F,Female,FE6 ver.,19,,,5553FF7FFF6B1F4B2E199E5FB736CF25BD73D656EF39FE477937932ACD1DA514
Celine,,FE17: Engage,Player,Mage_F,Female,FE7/8 ver.,,21,26,007EFF7FFF6B1F4B2E199E5FB736CF25BD73D656EF39392A7937932ACD1DA514
Celine,,FE17: Engage,Player,Sage_F,Female,FE6 ver.,1B,,,5553FF7FFF6BBE462E199E5FB736CF25BD73D656EF39FE477937932ACD1DA514
Celine,,FE17: Engage,Player,Sage_F,Female,FE7/8 ver.,,23,28,5553FF7FFF6B1F4B2E199E5FB736CF25BD73D656EF39FF7B7937932ACD1DA514
Celine,,FE17: Engage,Player,MageKnight_F,Female,,,,2A,5553FF7FDF57DD3A162E4E1D9E5FB736BD73D6567937932A7937932ACD1DA514
Chloe,,FE17: Engage,Player,PegasusKnight,,,2A,32,48,007EFF7F7021BF2EFF6BFF0F0A3E0E5FC8104E578B42D57B8E730763A72DA514
Chloe,,FE17: Engage,Player,FalcoKnight,,,2B,33,49,007EFF7F7021BF2EFF6BFF0F0A3E0E5FC8104E578B42D57B8E730763A72DA514
Chloe,,FE17: Engage,Player,WyvernKnight_F,Female,,,,24,007EFF7F1F7C0000183A1E4BB02DFC7315579967F37B0E5F0A3E0521C810A514
Louis,,FE17: Engage,Player,Knight,Male,,0C,14,9,007EEF39D652D0255A63B83ABD6FE5173557BF63AC4666250936DE7BFE7BA514
Louis,,FE17: Engage,Player,General,Male,,0E,16,0B,007EFF7FBD5FDA3A09366625B315A90059676E5AAA41BD6F5A63D652EF39A514
Louis,,FE17: Engage,Player,GreatKnight,Male,,,,35,007EDE7BFF5B1F4BB2291753723ECD2928155A7FB57ECD59BD6FD652EF39A514
Yunaka,,FE17: Engage,Player,Thief_F,Female,FE6 ver.,35,,,5553FF7FFF6B4E49A724BF3075204B10567B6F5E88410B3990412C31C820A514
Yunaka,,FE17: Engage,Player,Thief,,FE7/8 ver.,,3C,0D,007EFF7FFF6BFF42A724BF3075204B10567B6F5E88410B394E492C31C820A514
Yunaka,,FE17: Engage,Player,Assassin,Male,,,3E,17,007EFF7F9D5FFB46AE394E49BF307520567B6F5E0B39353A90412C31C820A514
Yunaka,,FE17: Engage,Player,Rogue,,,,,33,007EFF7FFF6BFC622E194E490B39A724BF307520EF3D292590412C31C820A514
Alcryst,,FE17: Engage,Player,Archer,Male,,10,18,19,007EFF7FFF6B1F4BC61C84592345C22C8C39292D777F5C311519AE108A0CA514
Alcryst,,FE17: Engage,Player,Sniper,Male,,12,1A,1B,007EFF7FFF6B1F4B2E1984592345C22C8C39292DC61C5C311519AE108A0CA514
Alcryst,,FE17: Engage,Player,Ranger,Male,,,,1D,5553FF7FFF4BBD2EF41D292D2345C22C5C311519AE108A0CFC228C392D11A514
Citrinne,,FE17: Engage,Player,Mage_F,Female,FE6 ver.,19,,,5553FF7FFF6B1F4B2E199D5FB63EAF19DF6BD752F0355E42D7312F21A810A514
Citrinne,,FE17: Engage,Player,Mage_F,Female,FE7/8 ver.,,21,26,007EFF7FFF6B1F4B2E199D5FB63EAF19DF6BD752F035392AD7312F21A810A514
Citrinne,,FE17: Engage,Player,Sage_F,Female,FE6 ver.,1B,,,5553FF7FFF6BBE462E199D5FB63EAF19DF6BD752F0355E42D7312F21A810A514
Citrinne,,FE17: Engage,Player,Sage_F,Female,FE7/8 ver.,,23,28,5553FF7FFF6B1F4B2E199D5FB63EAF199D63D752F035DF6BD7312F21A810A514
Citrinne,,FE17: Engage,Player,MageKnight_F,Female,,,,2A,5553FF7FDF57DD3A162E4E1D9D5FB63EDF6BD752D7312F21D7312F21A810A514
Lapis,,FE17: Engage,Player,Myrmidon_F,Female,,7,0F,14,5553FF7FFF6B3F4B2E195F679B4ED735567B6F5ECA499B10740C4D082704A514
Lapis,,FE17: Engage,Player,Assassin_F,Female,,,3E,18,007EFF7F9D5FFB464C199B105F679B4E567B6F5E740C353A8E312B25C718A514
Lapis,,FE17: Engage,Player,Swordmaster_F,Female,,9,11,16,007EFF7FDF57BC3691255F679B4ED735767F6F5ECA499B10740C4D082704A514
Diamant,,FE17: Engage,Player,RoyLord,,,1,C8,C8,5553FF7FFF6B1F4B9125D0143821680C9877F36E2D56DF109A0872082904A514
Diamant,,FE17: Engage,Player,RoyMasterLord,,,43,C9,C9,5553FF7FFF6B1F4B9125D0143821680C9877F36E2D56DF109A0872082904A514
Diamant,,FE17: Engage,Player,Mercenary,,FE6 ver.,2,,,5553FF7F290472084E5A98773821D014F36E9A08FF6B9E4B4F199C42680CA514
Diamant,,FE17: Engage,Player,Mercenary,Male,FE7/8 ver.,,0A,0F,007EFF7F4E1972080C5298773821D014F36E9A08DF5FD621680C1F4B2904A514
Diamant,,FE17: Engage,Player,Hero,Male,,4,0C,11,007EFF7FFF6B1F4B2E1D3821D014680C9877F36E4E5A9A0872084C04372EA514
Diamant,,FE17: Engage,Player,Ranger,Male,,,,1D,5553FF7FFF4BBD2EF41DE9143821D014DF109A0872082904FC226E212D11A514
Amber,,FE17: Engage,Player,Cavalier,Male,,20,28,5,007EFF7FFF5B1F42F4311B211D2F1422544AD0396C2DE81C1D4736324E1DA514
Amber,,FE17: Engage,Player,Paladin,Male,,22,2A,7,007EFF7FFF6FBD2ED131FF271F421B21544AD0396C2DE81CBD7FD5660E4EA514
Amber,,FE17: Engage,Player,GreatKnight,Male,,,,35,007EDE7BFF5B1F4BB2299952F43D4F29AA145A7FB57ECD59D0396C2DE81CA514
Jade,,FE17: Engage,Player,Knight_F,Female,,0D,15,0A,007ECE399452B40C1863FB107B6FE5173557DF4E8C39C61C292DDE7BFE7BA514
Jade,,FE17: Engage,Player,General_F,Female,,0F,17,0C,007EFF7FDF4E9B25292DC61CB40C6D0859676E5AAA417B6F18639452CE39A514
Jade,,FE17: Engage,Player,GreatKnight_F,Female,,,,36,007EDE7BFF5B1F4BB2299952F43D4F29AA145A7FB57ECD597B6F9452CE39A514
Ivy,,FE17: Engage,Player,WyvernRider_F,Female,,2D,35,20,007EFF7FC648296D183A1E4BB02D98491031543DEF518C412931C620C810A514
Ivy,,FE17: Engage,Player,WyvernLord_F,Female,,2F,37,22,007E5E73C648296D183A1E4BB02D98491031543DEF518C412931C620C810A514
Ivy,,FE17: Engage,Player,WyvernKnight_F,Female,,,,24,007EFF7FC648296D183A1E4BB02D98491031543DEF518C412931C620C810A514
Kagetsu,,FE17: Engage,Player,Myrmidon,Male,,6,0E,13,007EFF7FFF6B1F4B2E198B4907318418567B6F5ECA495E311725AF18680CA514
Kagetsu,,FE17: Engage,Player,Assassin,Male,,,3E,17,007EFF7F9D5FFB464C1917258B490731567B6F5EAF18353A5B6B744EAE35A514
Kagetsu,,FE17: Engage,Player,Swordmaster,Male,,8,10,15,007EFF7FDF57BC3691258B4907318418767F6F5ECA495E311725AF18680CA514
Zelkov,,FE17: Engage,Player,Thief,Male,FE6 ver.,34,,,55531A5B54428E31C7188C390825C61C744A8C3129252B2510428C310821A514
Zelkov,,FE17: Engage,Player,Thief,,FE7/8 ver.,,3C,0D,007E1A5B54428D2DC7188C390825C61C744A8C3129252B258E318C310821A514
Zelkov,,FE17: Engage,Player,Assassin,Male,,,3E,17,007E1A5B54428D2DC7188E318C390825744A8C312B252B2510428C310821A514
Zelkov,,FE17: Engage,Player,Rogue,,,,,33,007EFF7F54428D2DC7148E312B25C7188C390825EF3D29254A290821C618A514
Fogado,,FE17: Engage,Player,Nomad,Male,,26,2E,,007E192EB425501DDE77F75A2C19C810F677515B4B3E26210D19CA18EF39A514
Fogado,,FE17: Engage,Player,NomadTrooper,Male,,28,30,,007E192EDE77501DCA18F75A2C19C810F677515B4B3E2621B4250D19A814A514
Fogado,,FE17: Engage,Player,Archer,Male,,10,18,19,007E192EB425501DC61890212C19C8108C312925501DDE77F75AEF39081DA514
Fogado,,FE17: Engage,Player,Sniper,Male,,12,1A,1B,007E192EB425501DCA1890212C19C810D0314C29E91CDE77F75AEF39E81CA514
Fogado,,FE17: Engage,Player,Ranger,Male,,,,1D,5553192EB425501DF41DF75A2C19C810F677515B4B3E2621FC22DE772D11A514
Pandreo,,FE17: Engage,Player,Parson,,Custom,AF,AF,AF,5553396B5421FE292E191E37FF6BFF7FA5142E005B009F29314A396B0825314A
Pandreo,,FE17: Engage,Player,Priest,,,14,,45,007EFF7FFF6B1F4B2E199F3EFE295421FB3E352AD26A7F679F295B002E00A514
Pandreo,,FE17: Engage,Player,Bishop,Male,FE6 ver.,16,,,5553FF7FFF6BBF222E19FE295421FF0BD509DF523F3E7F679F295B002E00A514
Pandreo,,FE17: Engage,Player,Bishop,Male,FE7/8 ver.,,1E,2B,007EFF7FFF6BFF322F19FE295421FF0B396BDF523F3E9F295B00314A0825A514
Pandreo,,FE17: Engage,Player,Sage,Male,,1A,22,27,007EFF7FFF6B1F4B2E199F3EFE295421396B314A0825DF529F295B002E00A514
Bunet,,FE17: Engage,Player,Knight,Male,,0C,14,9,007ECF35B752EC103B5FD81D9E6BE51735579F4F7F43B32D5A32DE7BFE7BA514
Bunet,,FE17: Engage,Player,General,Male,,0E,16,0B,007EFF7FBD5FDA3AD81D5015B315A90059676E5AAA419E6B3B5FB752CF35A514
Bunet,,FE17: Engage,Player,GreatKnight,Male,,,,35,007EDE7BFF5B1F4BB229F952543EAF290A155A7FB57ECD599E6BB752CF35A514
Timerra,,FE17: Engage,Player,Lancer,,Custom,87,87,87,5553FF7FB425501DCA18EB1CC9188610EE181F663F49D530787B8E5E6739A514
Timerra,,FE17: Engage,Player,Paladin,Female,,22,2B,8,007E192EB425501DCA18192EEB1C86101F663F49D5306B18B3294D21C818A514
Timerra,,FE17: Engage,Player,Soldier,,,30,38,4E,007E192EB425501DCA18744ECF392A25B3294D21C8181F663F49D5306B18A514
Timerra,,FE17: Engage,Player,Halberdier,,Custom,8D,8D,8D,007EB425501DEE18CA183F49D5306B184F5B4A3E45219877F472EC51FF7FA514
Timerra,,FE17: Engage,Player,General,Male,,0E,16,0B,007EFF7FBD5FDA3A4F5B4A3EB315A90059676E5AAA419F761F663F49D530A514
Panette,,FE17: Engage,Player,Brigand,,,31,39,41,007EFF7FFF6B1D475A32D6219E211415B97B14736F5E2E190839C62C841CA514
Panette,,FE17: Engage,Player,Warrior,,,0B,13,40,007EFF7FFF6BFF465A32D6212E19DF4A987FD1660C529E210839C62C841CA514
Panette,,FE17: Engage,Player,Berserker,,,33,3B,43,007EFF7FFF6B1D47392EB51D2E19F65ADF4A9E211415FF070839C62C841CA514
Merrin,,FE17: Engage,Player,Nomad_F,Female,FE6 ver.,27,,,5553FF7FDF57ED25487E245D5C5B533E54690F51AA34651C193F5232BF6BA514
Merrin,,FE17: Engage,Player,Nomad_F,Female,FE7 ver.,,2F,,007EFF7FDF57DD3A487EC66D5C5B533E54690F51AA34651C193F5232245DA514
Merrin,,FE17: Engage,Player,NomadTrooper_F,Female,,29,31,,5553FF7F487EDD3AD511245D5C5B533E54690F51AA34651CBE37971E0E15A514
Merrin,,FE17: Engage,Player,Archer_F,Female,,11,19,1A,007EFF7FFF6B1F4BAA34BF6B5C5B533E54690F51777F487EC66D245DA230A514
Merrin,,FE17: Engage,Player,Sniper_F,Female,,13,1B,1C,007EFF7FFF6B1F4B2E19BF6B5C5B533E54690F51AA34487EC66D245DA230A514
Merrin,,FE17: Engage,Player,Ranger_F,Female,,,,1E,5553FF7FFF4BBD2EF41D245D5C5B533E54690F51AA34651CFC22487E2D11A514
Hortensia,,FE17: Engage,Player,PegasusKnight,,,2A,32,48,007EFF7F7021BF2EFF6BFF0F13357C51C810C57A29799F77FD6E795EC650A514
Hortensia,,FE17: Engage,Player,FalcoKnight,,,2B,33,49,007EFF7F7021BF2EFF6BFF0F13357C51C810C57A29799F77FD6E795EC650A514
Hortensia,,FE17: Engage,Player,WyvernKnight_F,Female,,,,24,007EFF7F1F7C0000183A1E4BB02D9C7FB56239737C51153DAE284714C810A514
Seadall,,FE17: Engage,Player,Dancer,,FE6 ver.,37,,,5553FF7FFF6B1F4B2E19B0354C29C818FE7E5D7E167DFF1BD808B2086C04A514
Seadall,,FE17: Engage,Player,Dancer,,FE7 ver.,,40,,007EFF7FFF6B1F4B2E19B0354C29C818FE7E5D7E167DFF1BD808B2086C04A514
Seadall,,FE17: Engage,Player,Dancer,,FE8 ver.,,,4D,007EFF7FFF6B1F4B2E19B0354C29C818D808B2086C04FF1BFE7E5D7E167DA514
Rosado,,FE17: Engage,Player,WyvernRider,Male,,2C,34,1F,007EFF7FE71C6B2D183A1E4BB02D5F569535FC45147A8F5D0A3D8520C810A514
Rosado,,FE17: Engage,Player,WyvernLord,Male,,2E,36,21,007EFF7FE71C6B2D183A1E4BB02D5F569535FC45147A8F5D0A3D8520C810A514
Rosado,,FE17: Engage,Player,WyvernKnight,Male,,,,23,007EFF7F1F7C0000183A1E4BB02D5F569535FC45147A8F5D0A3D8520C810A514
Goldmary,,FE17: Engage,Player,Mercenary,,FE6 ver.,2,,,5553FF7FB01978264E5A987757369025F36E3F2FFF6B9E4B4F199C42C814A514
Goldmary,,FE17: Engage,Player,Mercenary_F,Female,FE7/8 ver.,,0A,10,007EFF7F4E1978260C52987757369025F36E3F2FDF5FD621C8141F4BB019A514
Goldmary,,FE17: Engage,Player,Hero_F,Female,,5,0D,12,5553FF7FFF6B1F4B912557369025C8149877F36E4E5A3F2F7826B019372EA514
Goldmary,,FE17: Engage,Player,Ranger_F,Female,,,,1E,5553FF7FFF4BBD2EF41D185F573690253F2F7826B019E80CFC22FF7B2D11A514
Lindon,,FE17: Engage,Player,Mage,Male,FE6 ver.,18,,,5553FF7FFF6B1F4B2E1938367C6B5346BE6F744A2A25DF5F1D3714260A15A514
Lindon,,FE17: Engage,Player,Mage,Male,FE7/8 ver.,,20,25,007EFF7FFF6B1F4B2E1972567C6B5346BE6F744A2A259C771D3714260A15A514
Lindon,,FE17: Engage,Player,Sage,Male,,1A,22,27,007EFF7FFF6B1F4B2E19DF777C6B53461D3714260A15DF77BE6F744A2A25A514
Lindon,,FE17: Engage,Player,MageKnight,Male,,,,29,007EFF7FDF57DD3A162E4E1D7C6B534614260A15BE6F744ABE6FD756CF39A514
Saphir,,FE17: Engage,Player,Fighter,,,0A,12,3F,007E583AF52D93210F1DCB185A6F314AF43190292C1DC814086286490431A514
Saphir,,FE17: Engage,Player,Hero,Male,,4,0C,11,007E583AF52D9321C8145A6F314A0825F43190292C1D0862864904310F1DA514
Saphir,,FE17: Engage,Player,Warrior,,,0B,13,40,007E583AF52D93210F1DCB18C814F766F43190292C1D1046086286490431A514
Veyle,,FE17: Engage,Player,Executioner,,Custom,A9,A9,A9,5553FF7FDF777C6B195F954E3242A5148B5EA841BD5FDA3AB315987D3261CC40
Veyle,,FE17: Engage,Player,Shaman_F,Female,,1D,25,2E,5553FF7FFF6BDF2E2E197B1B9C73B556987D3261CC40DF77195F954E4B25A514
Veyle,,FE17: Engage,Player,Druid_F,Female,,1F,27,30,5553FF7FDF579E1AE420AC62C8415209987D3261CC40DF77195F954E4B250000
Veyle,,FE17: Engage,Player,Druid,Male,,1E,26,2F,5553FF7FDF579E1AE420AC62C8415209987D3261CC40DF77195F954E4B250000
Veyle,,FE17: Engage,Player,Summoner_F,Female,,,,32,007EFF7FFF6B1F4B2E19AC62C8419C73B556987D3261CC40DF77195F954EA520
Veyle,,FE17: Engage,Player,Summoner,Male,,,,31,007EFF7FFF6B1F4B2E19AC62C8419C73B556987D3261CC40DF77195F954EA520
Mauvier,,FE17: Engage,Player,Cavalier,Male,,20,28,5,007EFF7FFF5BBA3CF4317128314A6B314A610849A53063181D4736324E1DA514
Mauvier,,FE17: Engage,Player,Paladin,Male,,22,2A,7,007EFF7FFF6FBD2ED131FF27BA3C71284A610849A5306318BD7FD5660E4EA514
Mauvier,,FE17: Engage,Player,GreatKnight,Male,,,,35,007EDE7BFF5B1F4BB229995EF4494F35AA205A7FB57ECD594A610849A530A514
Anna_FE17,,FE17: Engage,Player,Fighter,,,0A,12,3F,007EFF7FFF6B1D475A32D621DF393825B97B14736F5E701D1A21D4188D10A514
Anna_FE17,,FE17: Engage,Player,Hero,Male,,4,0C,11,007EFF7FFF6B1F4B2E1DDF393825AC149877F36E4E5A1A21D4188D10372EA514
Anna_FE17,,FE17: Engage,Player,Warrior,,,0B,13,40,007EFF7FFF6BFF465A32D6212E197A6B987FD1660C5210461A21D4188D10A514
Jean,,FE17: Engage,Player,Parson,,Custom,AF,AF,AF,555377472839CC552E191E37FF6BFF7FA514E7306B49CE614F2E774728194F2E
Jean,,FE17: Engage,Player,Priest,,,14,,45,007EFF7FFF6B1F4B2E19CC552839A41CFB3E352AD26A527ACE616B49E730A514
Jean,,FE17: Engage,Player,Bishop,Male,FE6 ver.,16,,,5553FF7FFF6BBF222E19CC552839FF0BD509FC5B7747527ACE616B49E730A514
Jean,,FE17: Engage,Player,Bishop,Male,FE7/8 ver.,,1E,2B,007EFF7FFF6BFF322F19CC552839FF0BCE61FC5B774777474F2E6B49E730A514
Jean,,FE17: Engage,Player,Sage,Male,,1A,22,27,007EFF7FFF6B1F4B2E19CC552839A41C77474F2E2819527ACE616B49E730A514
Nel,,FE17: Engage,Player,Lancer,,Custom,87,87,87,5553FF7FFF6B1F4B2E19CE396B2DE71C182AD47FAD6267315C53953EAE29A514
Nel,,FE17: Engage,Player,Paladin,Female,,22,2B,8,007EFF7FFF6FBD2ED131FF276B2DE71CD47FEF62EA41E520BD7FD5660E4EA514
Nel,,FE17: Engage,Player,Soldier,,,30,38,4E,007EFF7FFF6B1F4BE71C524ACE396B2D5C53953EAE29D47FEF62EA410521A514
Nel,,FE17: Engage,Player,Halberdier,,Custom,8D,8D,8D,007EFF6B1E4B182A2E19D47FEF62EA41CE396B2DE71C9877F472EC51FF7FA514
Nel,,FE17: Engage,Player,General,Male,,0E,16,0B,007EFF7FBD5FDA3A6B2DE71CB315A90059676E5AAA41F97FD47FEF62EA41A514
Rafal,,FE17: Engage,Player,Fighter,,,0A,12,3F,007EFF7FFF6B1D475A32D6217C6B954EB97B14736F5E701DBE51573D0F29A514
Rafal,,FE17: Engage,Player,Hero,Male,,4,0C,11,007EFF7FFF6B1F4B2E1DDF777C6B954E9877F36E4E5ABE51573D0F29372EA514
Rafal,,FE17: Engage,Player,Warrior,,,0B,13,40,007EFF7FFF6BFF465A32D6212E197C6B987FD1660C52954EBE51573D0F29A514
Zelestia,,FE17: Engage,Player,WyvernRider_F,Female,,2D,35,20,007EFF7FE7246B39183A1E4BB02D3D13AF09760EEF3D8C312925C618C810A514
Zelestia,,FE17: Engage,Player,WyvernLord_F,Female,,2F,37,22,007EBF67E7246B39183A1E4BB02D3D13AF09760EEF3D8C312925C618C810A514
Zelestia,,FE17: Engage,Player,WyvernKnight_F,Female,,,,24,007EFF7F1F7C0000183A1E4BB02D3D13AF09760EEF3D8C312925C618C810A514
Gregory,,FE17: Engage,Player,Mage,Male,FE6 ver.,18,,,5553FF7FFF6B1F4B2E1938362B3A6725CE216B19E710EF518C412931C620A514
Gregory,,FE17: Engage,Player,Mage,Male,FE7/8 ver.,,20,25,007EFF7FFF6B1F4B2E1972562B3A6725CE216B19E7109C778C412931C620A514
Gregory,,FE17: Engage,Player,Sage,Male,,1A,22,27,007EFF7FFF6B1F4B2E19CE4A2B3A6725CE216B19E710EF518C412931C620A514
Gregory,,FE17: Engage,Player,MageKnight,Male,,,,29,007EFF7FDF57DD3A162E4E1D2B3A67256B19E7108C4129318C412931C620A514
Madeline,,FE17: Engage,Player,Knight_F,Female,,0D,15,0A,007EC624293965358C49C966EF5DE5173557D87F4B7AC4288751DE7BFE7BA514
Madeline,,FE17: Engage,Player,General_F,Female,,0F,17,0C,007EFF7FD87FCE7F4B7A8751C966653559676E5AAA41526EEF5D8C492939A514
Madeline,,FE17: Engage,Player,GreatKnight_F,Female,,,,36,007EDE7BD87FC9666535995EF4494F35AA205A7FB57ECD59EF5D8C492939A514
